timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
981,2079542493,0.01705,-0.0193875,0.013612499,-3.31095,3.8860502,8.745001,15.075001,-8.118751,-27.937502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,2079542504,0.0149875,-0.015125,0.013612499,-3.2680502,3.8890502,8.71605,15.075001,-8.118751,-27.937502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,2079542514,0.0138875,-0.0086624995,0.01265,-3.2320502,3.89595,8.69505,14.981251,-8.137501,-27.91875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,2079542524,0.01595,-0.0044,0.01045,-3.2239501,3.8940003,8.68995,14.981251,-8.137501,-27.91875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,2079542534,0.01815,0.001925,0.0083875,-3.2290502,3.8700001,8.68305,15.000001,-8.118751,-27.956251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,2079542544,0.01925,0.00935,0.0061875,-3.2239501,3.8479502,8.685,15.000001,-8.118751,-27.956251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,2079542554,0.0213125,0.014712499,0.004125,-3.22005,3.8149502,8.668051,15.01875,-8.1,-27.937502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,2079542564,0.0224125,0.014712499,0.003025,-3.2389503,3.7830002,8.653951,15.01875,-8.1,-27.937502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,2079542574,0.027775,0.01265,0.0050875,-3.2410502,3.762,8.661,15.01875,-8.1,-27.91875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,2079542584,0.0341,0.0083875,0.003025,-3.25095,3.7519503,8.673,15.01875,-8.1,-27.91875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2079542594,0.0352,0.0061875,0.004125,-3.2389503,3.73305,8.653951,15.000001,-8.1,-27.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2079542604,0.0341,0.0061875,0.003025,-3.21705,3.7480502,8.637,15.000001,-8.1,-27.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2079542614,0.025575,0.01155,0.004125,-3.21,3.76395,8.60805,14.962501,-8.08125,-27.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,2079542624,0.01595,0.014712499,0.0072875,-3.186,3.7710001,8.604,14.962501,-8.08125,-27.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,2079542635,0.007425,0.0158125,0.00935,-3.2080503,3.7480502,8.623051,14.962501,-8.08125,-27.937502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,2079542645,-0.0011,0.0169125,0.01045,-3.213,3.759,8.668051,14.962501,-8.08125,-27.937502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,2079542655,-0.008525,0.01265,0.00935,-3.22005,3.7480502,8.709001,14.962501,-8.1,-27.937502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,2079542665,-0.0116875,0.0072875,0.0061875,-3.2340002,3.7480502,8.73795,14.962501,-8.1,-27.937502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,2079542675,-0.0138875,8.25E-4,0.004125,-3.21705,3.7740002,8.776051,15.01875,-8.118751,-28.031252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,2079542685,-0.0191125,-0.0055,0.004125,-3.2080503,3.7740002,8.742001,15.01875,-8.118751,-28.031252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,2079542695,-0.0213125,-0.0086624995,0.001925,-3.2010002,3.7789502,8.754001,15.075001,-8.118751,-28.143751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
