linear_acc,mtk,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2079545395,3,-0.10546,0.150604,0.065799
2079545405,3,-0.10831,0.160386,0.065344
2079545415,3,-0.109823,0.163551,0.059809
2079545425,3,-0.106054,0.158295,0.049188
2079545435,3,-0.103422,0.145598,0.038392
2079545446,3,-0.100933,0.133397,0.034481
2079545456,3,-0.071935,0.117763,0.00543
2079545466,3,-0.020327,0.096509,-0.020235
2079545476,3,0.04554,0.068588,-0.03879
2079545486,3,0.113493,0.033929,-0.048653
2079545496,3,0.1729,0.004095,-0.048946
2079545506,3,0.220744,-0.018431,-0.04535
2079545516,3,0.256338,-0.033451,-0.042728
2079545526,3,0.283025,-0.041573,-0.042674
2079545536,3,0.308014,-0.05056,-0.043907
2079545546,3,0.343648,-0.061964,-0.048916
2079545556,3,0.395969,-0.088134,-0.049412
2079545566,3,0.454746,-0.115199,-0.053831
2079545576,3,0.491743,-0.132828,-0.060239
2079545587,3,0.502122,-0.139462,-0.051256
2079545597,3,0.502126,-0.147706,-0.042856
2079545607,3,0.491277,-0.148683,-0.032242
2079545617,3,0.471488,-0.144229,-0.027517
2079545627,3,0.443779,-0.137601,-0.02444
2079545637,3,0.408271,-0.129873,-0.018019
2079545647,3,0.363903,-0.120243,-0.006945
2079545657,3,0.311809,-0.108133,0.005871
2079545667,3,0.251682,-0.095381,0.021744
2079545677,3,0.18781,-0.084477,0.039102
2079545687,3,0.126434,-0.078052,0.054713
2079545697,3,0.073373,-0.076104,0.065478
2079545707,3,0.029329,-0.079015,0.072174
2079545718,3,-0.006798,-0.085877,0.07619
2079545728,3,-0.041002,-0.09424,0.080872
2079545738,3,-0.072004,-0.101185,0.084936
2079545748,3,-0.099485,-0.111658,0.083017
2079545758,3,-0.149435,-0.12227,0.106764
2079545768,3,-0.216592,-0.131144,0.126016
2079545778,3,-0.287238,-0.13722,0.136694
2079545788,3,-0.348349,-0.140103,0.134829
2079545798,3,-0.390665,-0.147133,0.119866
2079545808,3,-0.412641,-0.158249,0.096787
2079545818,3,-0.416878,-0.170588,0.072322
2079545828,3,-0.41216,-0.182056,0.049366
2079545838,3,-0.407492,-0.185676,0.030299
2079545849,3,-0.411546,-0.179888,0.015939
2079545859,3,-0.43171,-0.162681,0.007388
2079545869,3,-0.463865,-0.136402,0.001633
2079545879,3,-0.496995,-0.103567,-0.002651
2079545889,3,-0.519669,-0.070467,-0.007548
2079545899,3,-0.525741,-0.042009,-0.011848
2079545909,3,-0.516808,-0.021285,-0.01382
2079545919,3,-0.495871,-0.006302,-0.010992
2079545929,3,-0.460287,0.003386,-0.005346
2079545939,3,-0.410303,0.00756,-0.001914
2079545949,3,-0.348864,0.005793,-0.003957
2079545959,3,-0.282794,0.001378,-0.006358
2079545969,3,-0.218957,-0.002089,-0.008023
2079545979,3,-0.162588,-0.002756,-0.009866
2079545990,3,-0.11545,8.59E-4,-0.011532
2079546000,3,-0.078442,0.008348,-0.010439
2079546010,3,-0.051134,0.020022,-0.005861
2079546020,3,-0.030629,0.03549,0.00361
2079546030,3,-0.011223,0.051951,0.014189
2079546040,3,0.010366,0.067929,0.024631
2079546050,3,0.03166,0.083584,0.03541
2079546060,3,0.052718,0.098088,0.046013
2079546070,3,0.074862,0.111414,0.056539
2079546080,3,0.094942,0.124821,0.067258
2079546090,3,0.11209,0.139888,0.077876
2079546100,3,0.128171,0.155517,0.087966
2079546110,3,0.143461,0.169169,0.096103
2079546121,3,0.157609,0.179452,0.102484
2079546131,3,0.175121,0.183657,0.104333
2079546141,3,0.196473,0.180252,0.100832
2079546151,3,0.221597,0.171783,0.091073
2079546161,3,0.251083,0.159325,0.075731
2079546171,3,0.283866,0.141761,0.056499
2079546181,3,0.320434,0.119538,0.033132
2079546191,3,0.358245,0.094864,0.00748
2079546201,3,0.392195,0.06906,-0.017064
2079546211,3,0.419867,0.043564,-0.037529
2079546221,3,0.439771,0.021316,-0.052816
2079546231,3,0.4495,0.004092,-0.062747
2079546241,3,0.451409,-0.009175,-0.069862
2079546252,3,0.449872,-0.019088,-0.076511
2079546262,3,0.448644,-0.028294,-0.08547
2079546272,3,0.448809,-0.037958,-0.097107
2079546282,3,0.449771,-0.048563,-0.110374
2079546292,3,0.446902,-0.059408,-0.12086
2079546302,3,0.437392,-0.068531,-0.127206
2079546312,3,0.4181,-0.075064,-0.127048
2079546322,3,0.386578,-0.079716,-0.119642
2079546332,3,0.341505,-0.08465,-0.106823
2079546342,3,0.284823,-0.089491,-0.092034
2079546352,3,0.223708,-0.092853,-0.081225
2079546362,3,0.163003,-0.095032,-0.077749
2079546372,3,0.106781,-0.090199,-0.079757
2079546382,3,0.056758,-0.082502,-0.083789
2079546393,3,0.009204,-0.086432,-0.081652
2079546403,3,-0.038221,-0.099919,-0.086326
2079546413,3,-0.082611,-0.113518,-0.097281
2079546423,3,-0.117547,-0.121843,-0.111343
2079546433,3,-0.144028,-0.121991,-0.127062
2079546443,3,-0.166172,-0.109276,-0.137914
2079546453,3,-0.188547,-0.088762,-0.146659
2079546463,3,-0.210851,-0.06571,-0.137375
2079546473,3,-0.233549,-0.040246,-0.11405
2079546483,3,-0.259494,-0.02013,-0.083514
2079546493,3,-0.288168,-0.005697,-0.047083
2079546503,3,-0.314172,0.007189,-0.015257
2079546513,3,-0.333569,0.022159,0.008288
2079546524,3,-0.346216,0.037009,0.022273
2079546534,3,-0.354417,0.048761,0.02682
2079546544,3,-0.361426,0.056438,0.026117
2079546554,3,-0.373416,0.062006,0.027214
2079546564,3,-0.388947,0.067673,0.035753
2079546574,3,-0.406542,0.073739,0.052417
2079546584,3,-0.423938,0.080698,0.076091
2079546594,3,-0.436067,0.088628,0.102691
2079546604,3,-0.437917,0.094717,0.126909
2079546614,3,-0.426501,0.0978,0.145069
2079546624,3,-0.40211,0.098862,0.151809
2079546634,3,-0.366125,0.100988,0.14973
2079546644,3,-0.320545,0.103903,0.141811
2079546655,3,-0.268311,0.107383,0.132538
2079546665,3,-0.213499,0.112211,0.128249
2079546675,3,-0.161094,0.112689,0.129222
2079546685,3,-0.115213,0.111028,0.130895
2079546695,3,-0.07589,0.120362,0.127253
2079546705,3,-0.039834,0.139385,0.130533
2079546715,3,-0.011755,0.158562,0.139414
2079546725,3,7.46E-4,0.173457,0.150477
2079546735,3,-4.88E-4,0.181925,0.164051
2079546745,3,-0.00901,0.178995,0.174273
2079546755,3,-0.016912,0.169117,0.185514
2079546765,3,-0.020808,0.155022,0.180206
2079546775,3,-0.016519,0.134999,0.160254
2079546786,3,-0.00134,0.117001,0.131779
2079546796,3,0.025998,0.100751,0.095335
2079546806,3,0.062999,0.082261,0.058455
2079546816,3,0.104221,0.059999,0.025376
2079546826,3,0.14352,0.037528,-0.001789
2079546836,3,0.176553,0.018594,-0.020265
2079546846,3,0.204386,0.005235,-0.031216
2079546856,3,0.23476,-0.006601,-0.039593
2079546866,3,0.268316,-0.019646,-0.047955
2079546876,3,0.305569,-0.035189,-0.057262
2079546886,3,0.349226,-0.054584,-0.069049
2079546896,3,0.401197,-0.079293,-0.085949
2079546906,3,0.459502,-0.10736,-0.107833
2079546916,3,0.51668,-0.135495,-0.133001
2079546927,3,0.560892,-0.158643,-0.155051
2079546937,3,0.584959,-0.172691,-0.170265
2079546947,3,0.586783,-0.175375,-0.176434
2079546957,3,0.566216,-0.16986,-0.172431
2079546967,3,0.525692,-0.157787,-0.159333
2079546977,3,0.470673,-0.142893,-0.139278
2079546987,3,0.409738,-0.126509,-0.114231
2079546997,3,0.350391,-0.110082,-0.086277
2079547007,3,0.292444,-0.097067,-0.058168
2079547017,3,0.23887,-0.087486,-0.03102
2079547027,3,0.192756,-0.080651,-0.005854
2079547037,3,0.153949,-0.076268,0.017215
2079547047,3,0.121883,-0.074997,0.037267
2079547058,3,0.092973,-0.076086,0.052415
2079547068,3,0.06327,-0.077086,0.06415
2079547078,3,0.028844,-0.075012,0.074687
2079547088,3,-0.013442,-0.069714,0.08599
2079547098,3,-0.063683,-0.059538,0.098352
2079547108,3,-0.117283,-0.046736,0.111371
2079547118,3,-0.168462,-0.035984,0.121338
2079547128,3,-0.211511,-0.030511,0.12529
2079547138,3,-0.24244,-0.031432,0.12194
2079547148,3,-0.262139,-0.038234,0.111534
2079547158,3,-0.27694,-0.046548,0.096314
2079547168,3,-0.28993,-0.054477,0.079222
2079547178,3,-0.302366,-0.05967,0.060632
2079547189,3,-0.318571,-0.061144,0.043909
2079547199,3,-0.343027,-0.056321,0.032318
2079547209,3,-0.377211,-0.044099,0.027961
2079547219,3,-0.416883,-0.027234,0.0292
2079547229,3,-0.453024,-0.009593,0.033384
2079547239,3,-0.477469,0.004009,0.036539
2079547249,3,-0.486043,0.010294,0.034722
2079547259,3,-0.477643,0.008809,0.026756
2079547269,3,-0.452982,2.5E-5,0.010359
2079547279,3,-0.416462,-0.013196,-0.012781
2079547289,3,-0.373712,-0.027795,-0.039338
2079547299,3,-0.329296,-0.042092,-0.066457
2079547309,3,-0.28623,-0.051295,-0.090579
2079547319,3,-0.247179,-0.054698,-0.108855
2079547330,3,-0.213449,-0.053782,-0.120156
2079547340,3,-0.184805,-0.050879,-0.126004
2079547350,3,-0.162401,-0.043129,-0.127171
2079547360,3,-0.144286,-0.031375,-0.124785
2079547370,3,-0.12692,-0.018141,-0.120961
2079547380,3,-0.105751,-0.005255,-0.117327
2079547390,3,-0.077896,0.005372,-0.11493
2079547400,3,-0.043673,0.011193,-0.113907
2079547410,3,-0.009912,0.014892,-0.111173
2079547420,3,0.016077,0.02149,-0.103814
2079547430,3,0.031949,0.033728,-0.091224
2079547440,3,0.037691,0.05118,-0.07515
2079547450,3,0.035451,0.073122,-0.056927
2079547461,3,0.027594,0.09674,-0.038391
2079547471,3,0.016968,0.120169,-0.023626
2079547481,3,0.005914,0.140125,-0.012197
2079547491,3,-0.00427,0.157813,-0.005416
2079547501,3,-0.011397,0.171644,-0.003439
2079547511,3,-0.013714,0.17939,-0.006518
2079547521,3,-0.009567,0.181563,-0.012109
2079547531,3,0.001348,0.178769,-0.020158
2079547541,3,0.01672,0.172959,-0.029725
2079547551,3,0.0347,0.164735,-0.038975
2079547561,3,0.053553,0.155475,-0.046439
