qmc6308,qst,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
2079552130,3,-51.375004,11.700001,-8.325001
2079552150,3,-51.24375,11.793751,-8.400001
2079552170,3,-51.15,11.90625,-8.45625
2079552190,3,-51.037502,11.981251,-8.493751
2079552210,3,-50.98125,12.0375,-8.512501
2079552230,3,-50.906254,12.093751,-8.55
2079552250,3,-50.831253,12.150001,-8.56875
2079552270,3,-50.775,12.187501,-8.587501
2079552290,3,-50.718754,12.20625,-8.55
2079552310,3,-50.7,12.20625,-8.53125
2079552330,3,-50.68125,12.20625,-8.493751
2079552350,3,-50.625004,12.187501,-8.475
2079552370,3,-50.643753,12.168751,-8.418751
2079552390,3,-50.662502,12.150001,-8.38125
2079552410,3,-50.718754,12.1125,-8.2875
2079552430,3,-50.79375,12.093751,-8.19375
2079552450,3,-50.906254,12.0375,-8.118751
2079552470,3,-51.018753,12.0,-8.043751
2079552490,3,-51.15,11.962501,-7.9500003
2079552510,3,-51.206253,11.94375,-7.8187504
2079552530,3,-51.281254,11.925,-7.7250004
2079552550,3,-51.375004,11.925,-7.5937505
2079552570,3,-51.45,11.925,-7.5000005
2079552590,3,-51.506252,11.94375,-7.425
2079552610,3,-51.562504,11.962501,-7.33125
2079552630,3,-51.600002,12.01875,-7.2375
2079552650,3,-51.656254,12.093751,-7.1625004
2079552670,3,-51.6375,12.168751,-7.1062503
2079552690,3,-51.54375,12.243751,-7.0875
2079552710,3,-51.43125,12.337501,-7.1250005
2079552730,3,-51.318752,12.450001,-7.18125
2079552750,3,-51.112503,12.58125,-7.2187505
2079552770,3,-50.943752,12.712501,-7.275
2079552790,3,-50.812504,12.843751,-7.33125
2079552810,3,-50.756252,12.975,-7.425
2079552830,3,-50.625004,13.106251,-7.5375004
2079552850,3,-50.475002,13.2375,-7.6687503
2079552870,3,-50.325,13.368751,-7.8187504
2079552890,3,-50.156254,13.500001,-7.9687505
2079552910,3,-49.95,13.63125,-8.175
2079552930,3,-49.7625,13.743751,-8.38125
2079552950,3,-49.55625,13.837501,-8.55
2079552970,3,-49.3875,13.950001,-8.7375
2079552990,3,-49.312504,14.043751,-8.887501
2079553010,3,-49.275,14.156251,-9.0
2079553030,3,-49.18125,14.250001,-9.150001
2079553050,3,-49.10625,14.343751,-9.3
2079553070,3,-49.0125,14.418751,-9.431251
2079553090,3,-48.91875,14.493751,-9.6
2079553110,3,-48.80625,14.56875,-9.731251
2079553130,3,-48.73125,14.64375,-9.84375
2079553150,3,-48.600002,14.700001,-9.95625
2079553170,3,-48.487503,14.775001,-10.106251
2079553190,3,-48.375004,14.83125,-10.21875
2079553210,3,-48.3375,14.868751,-10.3125
2079553230,3,-48.281254,14.887501,-10.40625
2079553250,3,-48.187504,14.906251,-10.5375
2079553270,3,-48.131252,14.925,-10.668751
2079553290,3,-48.018753,14.906251,-10.78125
2079553310,3,-47.86875,14.887501,-10.875
2079553330,3,-47.831253,14.85,-10.96875
2079553350,3,-47.775,14.793751,-11.043751
2079553370,3,-47.79375,14.718751,-11.118751
2079553390,3,-47.775,14.64375,-11.19375
