rot_vec,mtk,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
2079542262,3,0.177226,0.189629,0.433522,0.862953,0.0
2079542272,3,0.174609,0.191766,0.432818,0.863368,0.0
2079542282,3,0.172114,0.193719,0.432128,0.863778,0.0
2079542292,3,0.169656,0.195517,0.431438,0.864205,0.0
2079542302,3,0.167349,0.197387,0.430761,0.864567,0.0
2079542312,3,0.165012,0.198993,0.430015,0.865019,0.0
2079542322,3,0.162747,0.200499,0.429224,0.865494,0.0
2079542332,3,0.1605,0.201786,0.428379,0.866032,0.0
2079542342,3,0.158403,0.203138,0.427534,0.86652,0.0
2079542352,3,0.156372,0.204488,0.426664,0.867,0.0
2079542362,3,0.154303,0.205741,0.42578,0.867509,0.0
2079542373,3,0.152254,0.207147,0.424903,0.867966,0.0
2079542383,3,0.1502,0.208694,0.424049,0.868371,0.0
2079542393,3,0.148214,0.210386,0.423226,0.868705,0.0
2079542403,3,0.146219,0.211876,0.422414,0.869076,0.0
