orientation,mtk,2026-06-11_21-49-00.661_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2094276099,0,111.31229,-67.91138,54.91057
2094276109,0,108.819016,-67.774666,55.520313
2094276119,0,107.264435,-68.17074,57.461246
2094276129,0,106.241035,-67.37862,59.4707
2094276139,0,105.438934,-68.56181,61.32469
2094276149,0,104.62927,-71.49787,62.56692
2094276159,0,104.0098,-69.63565,62.146156
2094276170,0,102.88135,-73.214134,61.534744
2094276180,0,101.63837,-74.78703,60.50527
2094276190,0,101.29955,-66.944565,58.037865
2094276200,0,101.278435,-65.068954,55.754753
2094276210,0,101.25307,-64.71338,53.908806
2094276220,0,101.42882,-64.56076,52.26659
2094276230,0,101.967125,-64.597176,51.151455
2094276240,0,102.32117,-64.40607,50.927338
2094276250,0,103.08374,-64.21021,52.029354
2094276260,0,104.15852,-62.778305,53.78023
2094276270,0,104.55986,-60.61181,55.59046
2094276280,0,104.830505,-59.64403,56.743423
2094276290,0,105.08887,-59.25516,57.26408
2094276300,0,105.24904,-59.9699,57.29632
2094276311,0,105.25831,-61.612648,56.585308
2094276321,0,105.067505,-63.705578,55.33108
2094276331,0,104.73603,-65.506516,53.916332
2094276341,0,104.35593,-65.26164,52.474552
2094276351,0,104.01726,-63.35898,52.102898
2094276361,0,103.76409,-62.04535,53.00278
2094276371,0,103.644135,-60.748215,54.35081
2094276381,0,103.73779,-59.690437,55.527077
2094276391,0,104.12625,-58.63893,56.101353
2094276401,0,104.711006,-58.824177,56.189075
2094276411,0,105.392,-59.65932,55.107334
2094276421,0,105.95759,-60.451614,53.343178
2094276431,0,106.29464,-60.694965,51.91699
2094276441,0,106.54261,-60.40362,50.54979
2094276452,0,106.673874,-60.392197,49.69925
2094276462,0,106.673935,-60.599293,49.84816
2094276472,0,106.50899,-60.98556,50.847084
2094276482,0,106.20594,-62.199627,53.037815
2094276492,0,105.82375,-63.478153,55.215164
2094276502,0,105.31585,-65.169846,56.527687
2094276512,0,104.749115,-65.79759,57.1552
2094276522,0,104.08237,-66.2786,57.525944
2094276532,0,103.36378,-66.6901,57.690907
2094276542,0,102.593506,-67.54795,57.44383
2094276552,0,101.72124,-69.214165,57.263466
2094276562,0,100.82799,-71.11262,57.348446
2094276572,0,99.891335,-73.20014,58.15792
2094276583,0,99.08787,-73.96265,59.65816
2094276593,0,98.30571,-74.61281,60.955925
2094276603,0,97.711426,-73.53623,61.70084
2094276613,0,97.65103,-69.19438,61.361897
2094276623,0,98.472404,-62.268612,59.377834
2094276633,0,100.01269,-57.753067,56.93738
2094276643,0,101.93799,-56.310856,55.658607
2094276653,0,104.11424,-56.12654,55.22087
2094276663,0,106.44207,-55.487206,55.072353
2094276673,0,108.913704,-54.778744,55.031517
2094276683,0,111.31735,-54.318363,54.81673
2094276693,0,113.30605,-53.83111,54.229065
2094276703,0,114.627075,-52.922012,53.38248
2094276713,0,115.55318,-51.8548,52.344547
2094276724,0,116.47148,-50.639755,50.997272
2094276734,0,117.43405,-50.29855,49.837048
2094276744,0,118.48473,-49.142845,49.015774
2094276754,0,119.67255,-47.70466,47.54072
2094276764,0,120.99624,-46.505054,46.14371
2094276774,0,122.25641,-46.504925,46.008327
2094276784,0,123.495514,-46.127537,44.54002
2094276794,0,124.61279,-46.8667,41.824566
2094276804,0,125.48428,-48.63535,38.78362
2094276814,0,126.25741,-50.048107,36.061237
2094276824,0,126.9031,-50.81089,33.94936
2094276834,0,127.38307,-51.38256,32.176483
2094276844,0,127.74115,-51.35033,31.3819
2094276855,0,128.14633,-51.17291,31.177767
2094276865,0,128.6355,-50.489834,30.083876
2094276875,0,129.2758,-50.713116,27.712975
2094276885,0,130.04776,-52.46734,24.632853
2094276895,0,130.79176,-55.23921,21.585936
2094276905,0,131.20232,-58.511482,19.98545
2094276915,0,130.8166,-63.380417,19.252272
2094276925,0,129.67796,-67.27953,18.42888
2094276935,0,127.98187,-69.63524,18.092796
2094276945,0,125.986664,-70.12921,17.765234
2094276955,0,124.0988,-69.18815,16.94104
2094276965,0,122.50584,-68.48471,15.344081
2094276975,0,121.206505,-68.41782,13.746357
2094276985,0,120.22809,-69.10016,12.452023
2094276996,0,119.89265,-70.37094,10.998566
2094277006,0,120.11016,-71.934616,9.242681
2094277016,0,120.14832,-74.31214,8.030873
2094277026,0,119.677315,-75.70245,7.675174
2094277036,0,118.919785,-75.7807,7.569171
2094277046,0,117.58309,-76.298096,7.406484
2094277056,0,115.868706,-76.87875,6.796321
2094277066,0,114.99549,-76.52799,5.83737
2094277076,0,115.78893,-76.403694,4.365863
2094277086,0,118.43277,-76.73052,3.331605
2094277096,0,121.76239,-77.17607,3.549915
2094277106,0,124.04783,-78.06248,4.099727
2094277116,0,123.32483,-79.2208,4.204367
2094277127,0,110.884346,-80.16243,3.517304
2094277137,0,134.53403,-80.28063,2.617139
2094277147,0,155.00455,-79.71588,1.876392
2094277157,0,172.11113,-78.58568,1.396535
2094277167,0,186.27821,-77.38786,1.06599
2094277177,0,200.68938,-77.145874,0.570672
2094277187,0,217.91814,-77.92305,0.210296
2094277197,0,238.44328,-78.03588,-0.19215
2094277207,0,270.79462,-77.74722,-0.585817
2094277217,0,266.8996,-77.23516,-1.04408
2094277227,0,264.7822,-76.3504,-1.268891
2094277237,0,263.98727,-75.36985,-1.963941
2094277247,0,264.3205,-74.774994,-3.362167
2094277257,0,264.25555,-74.0867,-4.463497
2094277268,0,262.7245,-73.208305,-4.77141
2094277278,0,260.48087,-72.266785,-4.338649
2094277288,0,258.05145,-71.67949,-3.775678
2094277298,0,255.7969,-71.45338,-3.303768
2094277308,0,254.04541,-71.446465,-2.759731
2094277318,0,252.60484,-71.090645,-2.263002
2094277328,0,250.90726,-70.32158,-1.703766
2094277338,0,248.96034,-69.312256,-1.252792
2094277348,0,247.0492,-68.4646,-0.89994
2094277358,0,245.62242,-68.15903,-0.762668
2094277368,0,244.57274,-68.08561,-0.297371
2094277378,0,243.6603,-68.11128,0.562007
2094277388,0,242.6624,-68.118195,1.817809
2094277399,0,241.6928,-68.10152,3.029113
2094277409,0,241.28952,-68.45597,4.068718
2094277419,0,241.83441,-68.91416,4.841332
2094277429,0,243.70311,-69.48863,5.197275
2094277439,0,246.69296,-70.074875,5.530926
2094277449,0,250.42789,-70.28711,5.904803
2094277459,0,254.76251,-70.30926,6.302623
2094277469,0,259.51465,-70.14813,6.416513
2094277479,0,264.56155,-69.98285,6.300636
2094277489,0,269.49957,-69.75872,6.392588
2094277499,0,273.99487,-69.49102,6.873107
2094277509,0,277.5454,-69.241974,7.559631
2094277519,0,279.93063,-69.14673,7.839121
2094277529,0,281.5173,-69.31286,7.79361
2094277540,0,282.11163,-69.07392,7.304744
2094277550,0,281.9385,-68.56867,6.905072
2094277560,0,280.95822,-67.50438,6.780728
2094277570,0,279.29077,-66.47183,7.138652
2094277580,0,277.0649,-65.6928,7.791594
2094277590,0,274.65656,-65.86141,7.913983
2094277600,0,272.46844,-66.992,7.587135
2094277610,0,270.64767,-68.85014,6.979444
2094277620,0,269.793,-71.765755,6.5504
2094277630,0,270.09277,-75.593,5.865267
2094277640,0,270.95334,-76.91872,2.92811
2094277650,0,271.64166,-74.257225,-2.039628
2094277660,0,273.38168,-78.93365,-1.823462
2094277671,0,275.0659,-78.990234,-2.711005
2094277681,0,276.44678,-79.53107,-3.806633
2094277691,0,277.50262,-81.18105,-4.857836
2094277701,0,278.01422,-82.80121,-6.141711
2094277711,0,277.81808,-83.881714,-7.661617
2094277721,0,277.62952,-84.45934,-9.565001
2094277731,0,278.04584,-84.30544,-11.475651
2094277741,0,277.63596,-83.01201,-12.82071
2094277751,0,277.10648,-81.27829,-13.71237
2094277761,0,276.38205,-79.381966,-14.247566
2094277771,0,275.28412,-76.905495,-14.440264
2094277781,0,273.8436,-74.47504,-14.269208
2094277791,0,272.30322,-74.19465,-13.178846
2094277801,0,270.98026,-77.179245,-10.784148
2094277812,0,269.45828,-73.9784,-11.188155
2094277822,0,268.1047,-74.29075,-10.995239
2094277832,0,266.91025,-74.1259,-9.857151
2094277842,0,265.77054,-73.32171,-1.658759
2094277852,0,264.97076,-74.88316,1.31937
2094277862,0,264.57666,-77.04591,3.509505
2094277872,0,264.40515,-78.905914,6.392553
2094277882,0,264.15878,-80.085205,9.179345
2094277892,0,263.96027,-77.033134,11.69873
2094277902,0,263.70923,-75.66348,13.540979
2094277912,0,263.8319,-78.44302,15.143091
2094277922,0,264.38507,-80.51763,15.68888
2094277932,0,265.0745,-82.11983,15.638273
2094277943,0,265.75015,-83.06661,15.407633
2094277953,0,266.38504,-83.74611,15.173448
2094277963,0,267.00763,-84.443954,14.712609
2094277973,0,267.97455,-85.21574,13.983605
2094277983,0,269.0553,-85.40773,12.989798
2094277993,0,269.83368,-85.39083,7.690288
2094278003,0,270.33182,-84.81473,7.130626
2094278013,0,270.6194,-84.42326,7.024509
2094278023,0,270.80603,-84.43378,6.593013
2094278033,0,270.95203,-84.647,6.185192
2094278043,0,271.26947,-87.68813,5.64426
2094278053,0,271.7025,-89.90048,5.196736
2094278063,0,272.10492,-89.21719,4.599904
2094278073,0,272.53427,-88.78963,4.188727
2094278084,0,273.0243,-88.28008,3.720272
2094278094,0,273.5645,-87.78447,3.233216
2094278104,0,274.1024,-86.98915,2.797456
2094278114,0,274.62134,-86.13895,2.629124
2094278124,0,274.91632,-85.06998,2.757557
2094278134,0,275.06216,-84.17331,2.951427
2094278144,0,275.239,-82.92398,2.992549
2094278154,0,275.4181,-81.60135,3.071879
2094278164,0,275.59476,-80.18992,3.248703
2094278174,0,275.76056,-78.76358,3.208943
2094278184,0,275.95978,-77.95883,3.019732
2094278194,0,276.19183,-77.33781,2.93207
2094278204,0,276.45032,-76.79126,2.709237
2094278215,0,276.71613,-76.2409,2.364712
2094278225,0,277.01672,-75.90879,2.007865
2094278235,0,277.34946,-75.48241,1.725774
2094278245,0,277.71408,-74.89991,1.581773
2094278255,0,278.1176,-74.3859,1.348323
2094278265,0,278.5332,-73.89784,0.984779
2094278275,0,278.9575,-73.42265,0.591733
2094278285,0,279.394,-72.864395,0.020784
2094278295,0,279.8472,-72.36021,-0.574013
2094278305,0,280.30026,-71.763306,-1.131967
2094278315,0,280.74237,-70.96567,-1.760196
2094278325,0,281.17715,-70.16522,-2.259644
2094278335,0,281.5888,-69.10586,-2.670626
2094278345,0,281.97043,-68.02354,-3.30705
2094278356,0,282.34427,-67.3736,-3.544606
2094278366,0,282.69193,-66.14916,-3.582838
2094278376,0,283.001,-64.75409,-3.610945
2094278386,0,283.31198,-64.338776,-3.648903
2094278396,0,283.6039,-63.43209,-4.132304
2094278406,0,283.8839,-62.57588,-4.054702
2094278416,0,284.18115,-62.054165,-3.57577
2094278426,0,284.51062,-61.87671,-3.226873
2094278436,0,284.86295,-62.17323,-2.991414
2094278446,0,285.2568,-62.354908,-2.624347
