stk3a5x_als,sensortek,2026-06-11_16-56-21.805_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2076759303,3,0.0
2076759313,3,0.0
2076759323,3,0.0
2076759333,3,0.0
2076759343,3,0.0
2076759353,3,0.0
2076759363,3,0.0
2076759373,3,0.0
2076759383,3,0.0
2076759393,3,0.0
2076759403,3,0.0
2076759413,3,0.0
2076759423,3,0.0
2076759433,3,0.0
2076759443,3,0.0
2076759453,3,0.0
2076759463,3,0.0
2076759473,3,0.0
2076759483,3,0.0
2076759493,3,0.0
2076759503,3,0.0
2076759513,3,0.0
2076759523,3,0.0
2076759533,3,0.0
2076759543,3,0.0
2076759553,3,0.0
2076759563,3,0.0
2076759573,3,0.0
2076759583,3,0.0
2076759593,3,0.0
2076759603,3,0.0
2076759613,3,0.0
2076759623,3,0.0
2076759633,3,0.0
2076759643,3,0.0
2076759653,3,0.0
2076759663,3,0.0
2076759673,3,0.0
2076759683,3,0.0
2076759693,3,0.0
2076759703,3,0.0
2076759713,3,0.0
2076759723,3,0.0
2076759733,3,0.0
2076759743,3,0.0
2076759753,3,0.0
2076759763,3,0.0
2076759773,3,0.0
2076759783,3,0.0
2076759793,3,0.0
2076759803,3,0.0
2076759813,3,0.0
2076759823,3,0.0
2076759833,3,0.0
2076759843,3,0.0
2076759853,3,0.0
2076759863,3,0.0
2076759873,3,0.0
2076759883,3,0.0
2076759893,3,0.0
2076759903,3,0.0
2076759913,3,0.0
2076759923,3,0.0
2076759933,3,0.0
2076759943,3,0.0
2076759953,3,0.0
2076759963,3,0.0
2076759973,3,0.0
2076759983,3,0.0
2076759993,3,0.0
2076760003,3,0.0
2076760013,3,0.0
2076760023,3,0.0
2076760033,3,0.0
2076760043,3,0.0
2076760053,3,0.0
2076760063,3,0.0
2076760073,3,0.0
2076760083,3,0.0
2076760093,3,0.0
2076760103,3,0.0
2076760113,3,0.0
2076760123,3,0.0
2076760133,3,0.0
2076760143,3,0.0
2076760153,3,0.0
2076760163,3,0.0
2076760173,3,0.0
2076760183,3,0.0
2076760193,3,0.0
2076760203,3,0.0
2076760213,3,0.0
2076760223,3,0.0
2076760233,3,0.0
2076760243,3,0.0
2076760253,3,0.0
2076760263,3,0.0
2076760273,3,0.0
2076760283,3,0.0
2076760293,3,0.0
2076760303,3,0.0
2076760313,3,0.0
2076760323,3,0.0
2076760333,3,0.0
2076760343,3,0.0
2076760353,3,0.0
2076760363,3,0.0
2076760373,3,0.0
2076760383,3,0.0
2076760393,3,0.0
2076760403,3,0.0
2076760413,3,0.0
2076760423,3,0.0
2076760433,3,0.0
2076760443,3,0.0
2076760453,3,0.0
2076760463,3,0.0
2076760473,3,0.0
2076760483,3,0.0
2076760493,3,0.0
2076760503,3,0.0
2076760513,3,0.0
2076760523,3,0.0
2076760533,3,0.0
2076760543,3,0.0
2076760553,3,0.0
2076760563,3,0.0
2076760573,3,0.0
2076760583,3,0.0
2076760593,3,0.0
2076760603,3,0.0
2076760613,3,0.0
2076760623,3,0.0
2076760633,3,0.0
2076760643,3,0.0
2076760653,3,0.0
2076760663,3,0.0
