orientation,mtk,2026-06-10_23-18-08.487_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2013225470,0,170.60358,-21.093319,-5.967484
2013225480,0,170.49567,-22.14852,-5.738188
2013225490,0,170.28111,-23.441536,-5.44274
2013225500,0,169.92525,-24.967766,-5.085146
2013225510,0,169.39688,-26.657345,-4.690812
2013225520,0,168.67868,-28.426737,-4.31083
2013225530,0,167.76117,-30.193865,-3.95555
2013225540,0,166.65022,-31.882433,-3.643873
2013225550,0,165.36263,-33.411118,-3.371
2013225560,0,163.94078,-34.714596,-3.1417
2013225570,0,162.43663,-35.76442,-2.939461
2013225581,0,160.90395,-36.499603,-2.72043
2013225591,0,159.42061,-36.948616,-2.510438
2013225601,0,158.06682,-37.15457,-2.330109
2013225611,0,156.91939,-37.144855,-2.180993
2013225621,0,156.04114,-36.91717,-2.06142
2013225631,0,155.48105,-36.47193,-1.963134
2013225641,0,155.255,-35.830284,-1.896425
2013225651,0,155.3604,-35.00163,-1.850658
2013225661,0,155.79031,-34.022156,-1.815408
2013225671,0,156.4887,-32.945168,-1.761972
2013225681,0,157.36469,-31.8097,-1.661535
2013225691,0,158.32297,-30.646673,-1.496502
2013225701,0,159.2749,-29.493664,-1.275792
2013225712,0,160.14334,-28.382763,-0.990675
2013225722,0,160.86748,-27.35147,-0.654177
2013225732,0,161.40776,-26.460268,-0.302846
2013225742,0,161.74243,-25.720867,0.057826
2013225752,0,161.8636,-25.144093,0.429003
2013225762,0,161.79388,-24.733517,0.769223
2013225772,0,161.57326,-24.502234,1.059272
2013225782,0,161.23914,-24.444735,1.278271
2013225792,0,160.82869,-24.543697,1.424662
2013225802,0,160.36955,-24.79276,1.491717
2013225812,0,159.88011,-25.183342,1.48904
2013225822,0,159.37694,-25.707073,1.422717
2013225832,0,158.88885,-26.326847,1.288426
2013225842,0,158.438,-27.01252,1.10264
2013225853,0,158.0253,-27.7288,0.897032
2013225863,0,157.64842,-28.430613,0.685242
2013225873,0,157.30582,-29.077744,0.478398
2013225883,0,156.99109,-29.653982,0.282895
2013225893,0,156.68446,-30.118559,0.139467
2013225903,0,156.37288,-30.481785,0.046136
2013225913,0,156.01135,-30.776926,0.038525
2013225923,0,155.55107,-31.026466,0.131013
2013225933,0,154.93304,-31.240923,0.347463
2013225943,0,154.12158,-31.418692,0.66207
2013225953,0,153.12007,-31.499578,1.01345
2013225963,0,151.98688,-31.41455,1.323929
2013225973,0,150.84384,-31.103191,1.522983
2013225983,0,149.80592,-30.561588,1.587487
2013225994,0,149.00528,-29.799395,1.500686
