location due to GPS and WiFi+Cell,2026-06-10_23-18-08.487_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2013349716,gps,55.536179999999995,37.51135166666666,1,1.2,1,185.1,1,72.32,1,0.8132611,1781122821000,2013349653458458
2013350716,gps,55.53618166666667,37.511365,1,1.2,1,185.1,1,77.03,1,0.8050256,1781122822000,2013350653494151
2013351719,gps,55.536186666666666,37.51137833333333,1,1.2,1,185.0,1,63.23,1,0.806055,1781122823000,2013351650640381
2013352717,gps,55.536188333333335,37.51139166666667,1,1.2,1,184.9,1,74.27,1,0.8225261,1781122824000,2013352656774535
2013353707,gps,55.536191666666674,37.511401666666664,1,1.2,1,184.79999999999998,1,61.09,1,0.8142906,1781122825000,2013353650893920
2013354720,gps,55.53619666666667,37.51141166666666,1,1.2,1,184.7,1,50.58,1,0.8168642,1781122826000,2013354655313536
2013355722,gps,55.536199999999994,37.51142166666667,1,1.2,1,184.5,1,61.14,1,0.8184083,1781122827000,2013355654483459
2013356719,gps,55.536205,37.51143166666667,1,1.2,1,184.4,1,50.77,1,0.81377584,1781122828000,2013356653854843
2013357717,gps,55.53621,37.51144,1,1.2,1,184.4,1,49.2,1,0.8075992,1781122829000,2013357651641228
2013358719,gps,55.53621666666666,37.511446666666664,1,1.2,1,184.4,1,39.56,1,0.79884887,1781122830000,2013358653671151
2013359709,gps,55.536223333333325,37.51145333333333,1,1.2,1,184.4,1,33.92,1,0.7952458,1781122831000,2013359647557228
2013360712,gps,55.536231666666666,37.51145833333333,1,1.2,1,184.5,1,32.15,1,0.79781944,1781122832000,2013360652934844
2013361710,gps,55.53624,37.51146166666667,1,1.2,1,184.5,1,22.3,1,0.77980417,1781122833000,2013361652782151
2013362716,gps,55.53624833333333,37.511465,1,1.2,1,184.5,1,19.58,1,0.7736275,1781122834000,2013362655663459
2013362730,network,55.5354037,37.5128704,1,82.5,1,180.90000915527344,0,0.0,0,0.0,1781122816399,2013345042000000
2013363720,gps,55.536255,37.51146666666667,1,1.2,1,184.4,1,13.03,1,0.7803189,1781122835000,2013363655649536
2013364724,gps,55.53626166666666,37.51147,1,1.2,1,184.4,1,18.96,1,0.7617889,1781122836000,2013364653752382
2013365714,gps,55.536265,37.511473333333335,1,1.2,1,184.4,1,30.62,1,0.74222946,1781122837000,2013365650690152
2013366711,gps,55.536269999999995,37.511475000000004,1,1.2,1,184.29999999999998,1,10.29,1,0.73090553,1781122838000,2013366654086152
2013367717,gps,55.536274999999996,37.511475000000004,1,1.2,1,184.29999999999998,1,8.53,1,0.7175228,1781122839000,2013367655791152
2013368720,gps,55.536281666666675,37.511475000000004,1,1.2,1,184.29999999999998,1,359.73,1,0.7206111,1781122840000,2013368653359690
2013369715,gps,55.53628833333334,37.511471666666665,1,1.2,1,184.2,1,347.49,1,0.7324497,1781122841000,2013369652917921
2013370711,gps,55.536295,37.51146833333333,1,1.2,1,184.1,1,345.95,1,0.7247289,1781122842000,2013370653186229
2013371715,gps,55.5363,37.51146333333334,1,1.2,1,184.1,1,341.33,1,0.72627306,1781122843000,2013371651019767
2013372703,gps,55.53630666666666,37.511455,1,1.2,1,184.0,1,332.92,1,0.7247289,1781122844000,2013372648119383
2013373709,gps,55.53631,37.511449999999996,1,1.2,1,183.9,1,339.43,1,0.70516944,1781122845000,2013373650553614
2013374717,gps,55.536314999999995,37.511445,1,1.2,1,183.7,1,335.35,1,0.7092872,1781122846000,2013374654710229
2013375714,gps,55.536319999999996,37.51143666666667,1,1.2,1,183.6,1,322.1,1,0.74017054,1781122847000,2013375647370844
2013376716,gps,55.536325000000005,37.511428333333335,1,1.2,1,183.5,1,336.63,1,0.7509797,1781122848000,2013376653731691
2013377717,gps,55.53633,37.51142,1,1.2,1,183.29999999999998,1,313.66,1,0.7550975,1781122849000,2013377654809845
2013378720,gps,55.536336666666664,37.51140833333333,1,1.2,1,183.29999999999998,1,314.62,1,0.7684803,1781122850000,2013378656460075
2013379722,gps,55.53634333333333,37.51139833333333,1,1.3,1,183.2,1,317.62,1,0.77053916,1781122851000,2013379653708691
2013380720,gps,55.536345,37.511388333333336,1,1.3,1,183.2,1,300.07,1,0.7741422,1781122852000,2013380654847152
2013381718,gps,55.53634999999999,37.511375,1,1.3,1,183.1,1,303.08,1,0.79473114,1781122853000,2013381649704076
2013382721,gps,55.53635166666666,37.51136333333333,1,1.3,1,183.0,1,296.62,1,0.7921575,1781122854000,2013382652092614
2013383365,network,55.5354024,37.5128758,1,72.9,1,180.90000915527344,0,0.0,0,0.0,1781122854493,2013383136000000
2013383715,gps,55.53635333333333,37.51135,1,1.2,1,183.0,1,296.5,1,0.8184083,1781122855000,2013383650884076
2013384719,gps,55.53635666666667,37.511335,1,1.3,1,183.0,1,292.05,1,0.8343647,1781122856000,2013384656518460
2013385709,gps,55.53635666666667,37.51132333333333,1,1.2,1,182.9,1,284.09,1,0.81480527,1781122857000,2013385653612999
2013386725,gps,55.53635666666667,37.51130833333333,1,1.2,1,182.79999999999998,1,279.85,1,0.8266439,1781122858000,2013386658039461
2013387709,gps,55.53635666666667,37.511291666666665,1,1.2,1,182.79999999999998,1,276.46,1,0.8544389,1781122859000,2013387651536691
2013388712,gps,55.536355,37.511280000000006,1,1.2,1,182.7,1,277.56,1,0.8101728,1781122860000,2013388648570538
2013389709,gps,55.53635333333333,37.511268333333334,1,1.2,1,182.5,1,265.12,1,0.78186303,1781122861000,2013389653047076
2013390713,gps,55.53634999999999,37.511255,1,1.2,1,182.5,1,253.94,1,0.7808336,1781122862000,2013390649664076
2013391723,gps,55.53634666666667,37.51124333333333,1,1.2,1,182.4,1,251.96,1,0.76127416,1781122863000,2013391656920615
2013392707,gps,55.536345,37.51123333333333,1,1.3,1,182.4,1,261.49,1,0.75458276,1781122864000,2013392647686845
2013393707,gps,55.53634333333333,37.511224999999996,1,1.4,1,182.4,1,263.12,1,0.71031666,1781122865000,2013393651249538
2013394709,gps,55.53634333333333,37.511221666666664,1,1.5,1,182.2,1,323.79,1,0.6423733,1781122866000,2013394651527076
2013395714,gps,55.53634,37.51121666666666,1,1.5,1,182.2,1,219.64,1,0.5883275,1781122867000,2013395649614230
2013396716,gps,55.53633833333333,37.511201666666665,1,1.4,1,182.2,1,263.23,1,0.5677386,1781122868000,2013396655573307
2013397715,gps,55.536334999999994,37.51118666666667,1,1.4,1,182.1,1,248.77,1,0.5492086,1781122869000,2013397651644000
2013398708,gps,55.536326666666675,37.511176666666664,1,1.3,1,182.0,1,217.19,1,0.5903864,1781122870000,2013398652048077
2013399715,gps,55.536321666666666,37.51116833333333,1,1.3,1,181.9,1,224.87,1,0.59347475,1781122871000,2013399650683077
2013400709,gps,55.536314999999995,37.511160000000004,1,1.3,1,181.9,1,218.39,1,0.60171026,1781122872000,2013400648786461
2013401713,gps,55.53630833333333,37.51115333333333,1,1.3,1,181.9,1,211.6,1,0.59193057,1781122873000,2013401652353538
2013402715,gps,55.53630166666667,37.51114666666667,1,1.2,1,181.9,1,218.65,1,0.59193057,1781122874000,2013402650724308
2013403715,gps,55.536295,37.51113833333333,1,1.2,1,181.9,1,206.68,1,0.6423733,1781122875000,2013403650910769
2013404005,network,55.535534,37.5132454,1,82.5,1,184.20001220703125,0,0.0,0,0.0,1781122875291,2013403934000000
2013404720,gps,55.53628666666667,37.511131666666664,1,1.2,1,181.9,1,217.55,1,0.6995075,1781122876000,2013404653509539
2013405724,gps,55.536280000000005,37.51112666666667,1,1.2,1,181.79999999999998,1,202.74,1,0.7530386,1781122877000,2013405658788615
2013406714,gps,55.53627166666667,37.511125,1,1.2,1,181.79999999999998,1,191.35,1,0.7736275,1781122878000,2013406655373923
2013407719,gps,55.53626666666667,37.51112166666667,1,1.2,1,181.79999999999998,1,195.2,1,0.7581858,1781122879000,2013407654570769
2013408710,gps,55.53626166666666,37.51112,1,1.2,1,181.79999999999998,1,194.04,1,0.74017054,1781122880000,2013408652905616
2013409708,gps,55.536258333333336,37.511116666666666,1,1.2,1,181.9,1,197.93,1,0.7067136,1781122881000,2013409651294770
2013410695,gps,55.536258333333336,37.511116666666666,1,1.2,1,182.0,1,183.72,1,0.6361967,1781122882000,2013410651498154
