icm4n607_gyro,iven_sense,2026-06-10_23-18-08.487_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
2013223767,3,0.35433748,-0.151525,0.4552625
2013223777,3,0.4203375,-0.176,0.4978875
2013223787,3,0.4778125,-0.1813625,0.526625
2013223798,3,0.5236,-0.1621125,0.53515
2013223808,3,0.5567375,-0.1302125,0.5234625
2013223818,3,0.5779125,-0.0897875,0.4873
2013223828,3,0.5864375,-0.0438625,0.43725
2013223838,3,0.5790125,0.0039875,0.36795
2013223848,3,0.5619625,0.050875,0.2976875
2013223858,3,0.5269,0.0977625,0.2283875
2013223868,3,0.4800125,0.1392875,0.16335
2013223878,3,0.4181375,0.1841125,0.09955
2013223888,3,0.34045,0.22659999,0.03135
2013223898,3,0.2541,0.264,-0.046475
2013223908,3,0.1667875,0.2938375,-0.1274625
2013223918,3,0.078375,0.3172125,-0.2094125
2013223928,3,-0.005775,0.337425,-0.28393748
2013223939,3,-0.0793375,0.3513125,-0.3458125
2013223949,3,-0.1464375,0.363,-0.3958625
2013223959,3,-0.20075,0.3672625,-0.4288625
2013223969,3,-0.243375,0.3524125,-0.44701248
2013223979,3,-0.2817375,0.320375,-0.44275
2013223989,3,-0.3158375,0.2682625,-0.4257
2013223999,3,-0.3551625,0.202125,-0.399025
2013224009,3,-0.3966875,0.1233375,-0.3691875
2013224019,3,-0.443575,0.0380875,-0.3361875
2013224029,3,-0.4926625,-0.0545875,-0.2946625
2013224039,3,-0.5352875,-0.143,-0.2552
2013224049,3,-0.57035,-0.22715,-0.2083125
2013224059,3,-0.5927625,-0.2996125,-0.1604625
2013224069,3,-0.595925,-0.3570875,-0.113575
2013224080,3,-0.5863,-0.39765,-0.06985
2013224090,3,-0.561825,-0.422125,-0.0347875
2013224100,3,-0.5267625,-0.4316125,-0.013475
2013224110,3,-0.478775,-0.42734998,-0.00385
2013224120,3,-0.4170375,-0.4136,-0.0155375
2013224130,3,-0.352,-0.3900875,-0.03795
2013224140,3,-0.2806375,-0.36245,-0.0826375
2013224150,3,-0.210375,-0.33467498,-0.14025
2013224160,3,-0.1368125,-0.3048375,-0.20405
2013224170,3,-0.06545,-0.2783,-0.262625
2013224180,3,5.5E-4,-0.2495625,-0.3128125
2013224190,3,0.061325,-0.22605,-0.348975
2013224200,3,0.111375,-0.2079,-0.366025
2013224211,3,0.1551,-0.1984125,-0.3702875
2013224221,3,0.1923625,-0.1962125,-0.3606625
2013224231,3,0.2222,-0.2112,-0.3458125
2013224241,3,0.247775,-0.234575,-0.3234
2013224251,3,0.264825,-0.268675,-0.3020875
2013224261,3,0.2743125,-0.3059375,-0.28187498
2013224271,3,0.27115,-0.3443,-0.2616625
2013224281,3,0.2594625,-0.3826625,-0.24035
2013224291,3,0.23705,-0.4167625,-0.2222
2013224301,3,0.2168375,-0.4486625,-0.2094125
2013224311,3,0.194425,-0.4785,-0.20625
2013224321,3,0.177375,-0.5094375,-0.2083125
2013224331,3,0.162525,-0.5328125,-0.214775
2013224341,3,0.1571625,-0.556325,-0.2275625
2013224352,3,0.14973749,-0.56595,-0.2360875
2013224362,3,0.1326875,-0.5583875,-0.232925
2013224372,3,0.096525,-0.5242875,-0.2179375
2013224382,3,0.0422125,-0.473275,-0.1881
2013224392,3,-0.03025,-0.421025,-0.1508375
2013224402,3,-0.109175,-0.3997125,-0.112475
2013224412,3,-0.1890625,-0.4019125,-0.080575
2013224422,3,-0.2721125,-0.4156625,-0.0644875
2013224432,3,-0.344575,-0.4486625,-0.078375
2013224442,3,-0.3977875,-0.5031125,-0.1241625
2013224452,3,-0.43505,-0.5669125,-0.1923625
2013224462,3,-0.462825,-0.63305,-0.2787125
2013224472,3,-0.4745125,-0.6799375,-0.364925
2013224483,3,-0.4659875,-0.7118375,-0.44165
2013224493,3,-0.4202,-0.7288875,-0.4970625
2013224503,3,-0.33385,-0.7363125,-0.533225
2013224513,3,-0.2039125,-0.725725,-0.553575
2013224523,3,-0.0430375,-0.6862625,-0.5641625
2013224533,3,0.13805,-0.6106375,-0.5641625
2013224543,3,0.331925,-0.4945875,-0.5630625
2013224553,3,0.5258,-0.3474625,-0.5556375
2013224563,3,0.7079875,-0.1824625,-0.535425
2013224573,3,0.8677625,-0.0097624995,-0.5119125
2013224583,3,0.9945375,0.1467125,-0.48633748
2013224593,3,1.0786875,0.2842125,-0.4703875
2013224603,3,1.106325,0.390775,-0.4607625
2013224613,3,1.0753875,0.4588375,-0.4598
2013224624,3,0.99343747,0.4866125,-0.466125
2013224634,3,0.8624,0.4673625,-0.48633748
2013224644,3,0.701525,0.3993,-0.5204375
2013224654,3,0.5247,0.2831125,-0.5652625
2013224664,3,0.3436125,0.133925,-0.62273747
2013224674,3,0.163625,-0.031075,-0.6898375
2013224684,3,-0.0154,-0.1791625,-0.7580375
2013224694,3,-0.1857625,-0.2921875,-0.8325625
2013224704,3,-0.3381125,-0.3581875,-0.9029625
2013224714,3,-0.4648875,-0.3795,-0.9647
2013224724,3,-0.5586625,-0.36135,-1.007325
2013224734,3,-0.6161375,-0.319825,-1.034
2013224744,3,-0.632225,-0.2580875,-1.0434875
2013224755,3,-0.614075,-0.184525,-1.034
2013224765,3,-0.5586625,-0.0972125,-1.0093875
2013224775,3,-0.4745125,-2.75E-4,-0.9658
2013224785,3,-0.3636875,0.10835,-0.9018625
2013224795,3,-0.24653749,0.22659999,-0.821975
2013224805,3,-0.1368125,0.34814999,-0.721875
2013224815,3,-0.040975,0.4642,-0.6045875
2013224825,3,0.034649998,0.5611375,-0.47355
2013224835,3,0.086899996,0.6282375,-0.3350875
2013224845,3,0.117837496,0.658075,-0.2030875
2013224855,3,0.13585,0.6474875,-0.077275
2013224865,3,0.13915,0.6037625,0.0334125
2013224875,3,0.1315875,0.5259375,0.13365
2013224885,3,0.113575,0.429,0.226325
2013224896,3,0.088,0.3161125,0.3157
2013224906,3,0.0517,0.2085875,0.40315
2013224916,3,0.011275,0.116875,0.493625
2013224926,3,-0.0281875,0.0488125,0.5820375
2013224936,3,-0.0675125,0.0050875,0.67265
2013224946,3,-0.09735,-0.017324999,0.763125
2013224956,3,-0.1155,-0.02365,0.8537375
2013224966,3,-0.1197625,-0.016224999,0.94325
2013224976,3,-0.1166,0.0050875,1.0220375
2013224986,3,-0.108075,0.034925,1.0954624
2013224996,3,-0.09735,0.0807125,1.1573375
2013225006,3,-0.088825,0.1254,1.2020249
2013225016,3,-0.0782375,0.1617,1.2287
2013225026,3,-0.06435,0.185075,1.2329625
2013225037,3,-0.0504625,0.1978625,1.21275
2013225047,3,-0.0356125,0.20955,1.1721874
2013225057,3,-0.021724999,0.2171125,1.10825
2013225067,3,-0.0122375,0.2234375,1.033725
2013225077,3,-0.005775,0.2288,0.9549375
2013225087,3,-0.0037125,0.2330625,0.881375
2013225097,3,0.00275,0.2277,0.8207375
2013225107,3,0.011275,0.2138125,0.77165
2013225117,3,0.0303875,0.18933749,0.73755
2013225127,3,0.059125,0.1563375,0.7247625
2013225137,3,0.094325,0.117975,0.7280625
2013225147,3,0.1315875,0.095699996,0.7503375
2013225157,3,0.1529,0.1073875,0.7855375
2013225168,3,0.14973749,0.1574375,0.8239
2013225178,3,0.128425,0.236225,0.8548375
2013225188,3,0.1093125,0.319275,0.8696875
2013225198,3,0.0974875,0.388575,0.865425
2013225208,3,0.0985875,0.4280375,0.8430125
