timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
1293,2077666228,0.35475,-0.774675,-0.649,-2.2720501,2.5069501,9.087001,-0.41250002,-2.53125,-47.100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,2077666238,0.35694999,-0.79805,-0.6777375,-2.1420002,2.4790502,9.1039505,-0.675,-2.60625,-47.268753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,2077666248,0.3612125,-0.83105,-0.7170625,-2.02005,2.4810002,8.938951,-0.675,-2.60625,-47.268753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,2077666258,0.35694999,-0.8523625,-0.7618875,-1.932,2.46195,8.742001,-1.06875,-2.7,-47.41875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,2077666269,0.3430625,-0.86735,-0.8097375,-1.89795,2.5170002,8.53905,-1.06875,-2.7,-47.41875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,2077666279,0.32175,-0.8597875,-0.8471375,-1.8600001,2.673,8.224951,-1.5,-2.8125,-47.550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,2077666289,0.28655,-0.8204625,-0.875875,-1.8190501,2.87595,7.9810505,-1.5,-2.8125,-47.550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,2077666299,0.243925,-0.7607875,-0.8886625,-1.8600001,3.0630002,7.8900003,-2.0625,-2.9625,-47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,2077666309,0.2077625,-0.7033125,-0.8875625,-1.86705,3.1369503,7.9549503,-2.0625,-2.9625,-47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,2077666319,0.176825,-0.6595875,-0.8844,-1.8690001,3.1420503,7.9999504,-2.53125,-3.1125002,-47.86875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,2077666329,0.15125,-0.6073375,-0.8864625,-1.8690001,3.14895,7.8970504,-2.53125,-3.1125002,-47.86875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,2077666339,0.1310375,-0.5445,-0.891825,-1.845,3.1350002,7.87095,-3.1312501,-3.3187501,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,2077666349,0.1214125,-0.4890875,-0.90035,-1.881,3.18195,7.9480505,-3.1312501,-3.3187501,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,2077666359,0.12045,-0.4444,-0.90035,-1.9750501,3.288,7.9090505,-3.73125,-3.525,-48.16875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,2077666369,0.1247125,-0.400675,-0.8790375,-2.01795,3.42195,7.8690004,-3.73125,-3.525,-48.16875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,2077666379,0.1310375,-0.3634125,-0.8449375,-2.0299501,3.6109502,7.6789503,-4.36875,-3.7500002,-48.206253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,2077666389,0.1299375,-0.2963125,-0.8034125,-2.0370002,3.69495,7.4400005,-4.36875,-3.7500002,-48.206253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,2077666399,0.11935,-0.22385,-0.772475,-2.0659502,3.561,7.48995,-5.025,-3.99375,-48.225002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,2077666410,0.1054625,-0.167475,-0.7693125,-2.05395,3.3979502,7.5790505,-5.025,-3.99375,-48.225002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
