stk3a5x_als,sensortek,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2077716926,3,0.0
2077716936,3,0.0
2077716946,3,0.0
2077716956,3,0.0
2077716966,3,0.0
2077716976,3,0.0
2077716986,3,0.0
2077716996,3,0.0
2077717006,3,0.0
2077717016,3,0.0
2077717026,3,0.0
2077717036,3,0.0
2077717046,3,0.0
2077717056,3,0.0
2077717066,3,0.0
2077717076,3,0.0
2077717086,3,0.0
2077717096,3,0.0
2077717106,3,0.0
2077717116,3,0.0
2077717126,3,0.0
2077717136,3,0.0
2077717146,3,0.0
2077717156,3,0.0
2077717166,3,0.0
2077717176,3,0.0
2077717186,3,0.0
2077717196,3,0.0
2077717206,3,0.0
2077717216,3,0.0
2077717226,3,0.0
2077717236,3,0.0
2077717246,3,0.0
2077717256,3,0.0
2077717266,3,0.0
2077717276,3,0.0
2077717286,3,0.0
2077717296,3,0.0
2077717306,3,0.0
2077717316,3,0.0
2077717326,3,0.0
2077717336,3,0.0
2077717346,3,0.0
2077717356,3,0.0
2077717366,3,0.0
2077717376,3,0.0
2077717386,3,0.0
2077717396,3,0.0
2077717406,3,0.0
2077717416,3,0.0
2077717426,3,0.0
2077717436,3,0.0
2077717446,3,0.0
2077717456,3,0.0
2077717466,3,0.0
2077717476,3,0.0
2077717486,3,0.0
2077717496,3,0.0
2077717506,3,0.0
2077717516,3,0.0
2077717526,3,0.0
2077717536,3,0.0
2077717546,3,0.0
2077717556,3,0.0
2077717566,3,0.0
2077717576,3,0.0
2077717586,3,0.0
2077717596,3,0.0
2077717606,3,0.0
2077717616,3,0.0
2077717626,3,0.0
2077717636,3,0.0
2077717646,3,0.0
2077717656,3,0.0
2077717666,3,0.0
2077717676,3,0.0
2077717686,3,0.0
2077717696,3,0.0
2077717706,3,0.0
2077717716,3,0.0
2077717726,3,0.0
2077717736,3,0.0
2077717746,3,0.0
2077717756,3,0.0
2077717766,3,0.0
2077717776,3,0.0
2077717786,3,0.0
2077717796,3,0.0
2077717806,3,0.0
2077717816,3,0.0
2077717826,3,0.0
2077717836,3,0.0
2077717846,3,0.0
2077717856,3,0.0
2077717866,3,0.0
2077717876,3,0.0
2077717886,3,0.0
2077717896,3,0.0
2077717906,3,0.0
2077717916,3,0.0
2077717926,3,0.0
2077717936,3,0.0
2077717946,3,0.0
2077717956,3,0.0
2077717966,3,0.0
2077717976,3,0.0
2077717986,3,0.0
2077717996,3,0.0
2077718006,3,0.0
2077718016,3,0.0
2077718026,3,0.0
2077718036,3,0.0
2077718046,3,0.0
2077718056,3,0.0
2077718066,3,0.0
2077718076,3,0.0
2077718086,3,0.0
2077718096,3,0.0
2077718106,3,0.0
2077718116,3,0.0
2077718126,3,0.0
2077718136,3,0.0
2077718146,3,0.0
2077718156,3,0.0
2077718166,3,0.0
2077718176,3,0.0
2077718186,3,0.0
2077718196,3,0.0
2077718206,3,0.0
2077718216,3,0.0
2077718226,3,0.0
2077718236,3,0.0
2077718246,3,0.0
2077718256,3,0.0
2077718266,3,0.0
2077718276,3,0.0
2077718286,3,0.0
2077718296,3,0.0
2077718306,3,0.0
2077718316,3,0.0
2077718326,3,0.0
2077718336,3,0.0
2077718346,3,0.0
2077718356,3,0.0
2077718366,3,0.0
2077718376,3,0.0
2077718386,3,0.0
2077718396,3,0.0
2077718406,3,0.0
2077718416,3,0.0
2077718426,3,0.0
2077718436,3,0.0
2077718446,3,0.0
2077718456,3,0.0
2077718466,3,0.0
2077718476,3,0.0
2077718486,3,0.0
2077718496,3,0.0
2077718506,3,0.0
2077718516,3,0.0
2077718526,3,0.0
2077718536,3,0.0
2077718546,3,0.0
2077718556,3,0.0
2077718566,3,0.0
2077718576,3,0.0
2077718586,3,0.0
2077718596,3,0.0
2077718606,3,0.0
2077718616,3,0.0
2077718626,3,0.0
2077718636,3,0.0
2077718646,3,0.0
2077718656,3,0.0
2077718666,3,0.0
2077718676,3,0.0
2077718686,3,0.0
2077718696,3,0.0
2077718706,3,0.0
2077718716,3,0.0
2077718726,3,0.0
2077718736,3,0.0
2077718746,3,0.0
2077718756,3,0.0
2077718766,3,0.0
2077718776,3,0.0
2077718786,3,0.0
2077718796,3,0.0
2077718806,3,0.0
2077718816,3,0.0
2077718826,3,0.0
2077718836,3,0.0
2077718846,3,0.0
2077718856,3,0.0
2077718866,3,0.0
2077718876,3,0.0
2077718886,3,0.0
2077718896,3,0.0
2077718906,3,0.0
2077718916,3,0.0
2077718926,3,0.0
2077718936,3,0.0
2077718946,3,0.0
2077718956,3,0.0
2077718966,3,0.0
2077718976,3,0.0
2077718986,3,0.0
2077718996,3,0.0
2077719006,3,0.0
2077719016,3,0.0
2077719026,3,0.0
2077719036,3,0.0
2077719046,3,0.0
2077719056,3,0.0
2077719066,3,0.0
2077719076,3,0.0
2077719086,3,0.0
2077719096,3,0.0
2077719106,3,0.0
2077719116,3,0.0
2077719126,3,0.0
2077719136,3,0.0
2077719146,3,0.0
2077719156,3,0.0
2077719166,3,0.0
2077719176,3,0.0
2077719186,3,0.0
2077719196,3,0.0
2077719206,3,0.0
2077719216,3,0.0
2077719226,3,0.0
2077719236,3,0.0
2077719246,3,0.0
2077719256,3,0.0
2077719266,3,0.0
2077719276,3,0.0
2077719286,3,0.0
2077719296,3,0.0
2077719306,3,0.0
2077719316,3,0.0
2077719326,3,0.0
2077719336,3,0.0
2077719346,3,0.0
2077719356,3,0.0
2077719366,3,0.0
2077719376,3,0.0
2077719386,3,0.0
2077719396,3,0.0
2077719406,3,0.0
2077719416,3,0.0
2077719426,3,0.0
2077719436,3,0.0
2077719446,3,0.0
2077719456,3,0.0
2077719466,3,0.0
2077719476,3,0.0
2077719486,3,0.0
2077719496,3,0.0
2077719506,3,0.0
2077719516,3,0.0
2077719526,3,0.0
2077719536,3,0.0
2077719546,3,0.0
2077719556,3,0.0
2077719566,3,0.0
2077719576,3,0.0
2077719586,3,0.0
2077719596,3,0.0
2077719606,3,0.0
2077719616,3,0.0
2077719626,3,0.0
2077719636,3,0.0
2077719646,3,0.0
2077719656,3,0.0
2077719666,3,0.0
2077719676,3,0.0
2077719686,3,0.0
2077719696,3,0.0
2077719706,3,0.0
2077719716,3,0.0
2077719726,3,0.0
2077719736,3,0.0
2077719746,3,0.0
2077719756,3,0.0
2077719766,3,0.0
2077719776,3,0.0
2077719786,3,0.0
2077719796,3,0.0
