gravity,mtk,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2077669261,3,1.309337,9.693624,-0.674245
2077669271,3,1.295299,9.695277,-0.681037
2077669281,3,1.280656,9.697193,-0.680637
2077669291,3,1.265066,9.69945,-0.672113
2077669301,3,1.247938,9.70213,-0.655338
2077669311,3,1.228984,9.705275,-0.630302
2077669321,3,1.209839,9.708699,-0.596967
2077669332,3,1.191031,9.712286,-0.557332
2077669342,3,1.173188,9.715866,-0.514025
2077669352,3,1.153945,9.71967,-0.469008
2077669362,3,1.132887,9.723754,-0.422983
2077669372,3,1.10994,9.728155,-0.376166
2077669382,3,1.085602,9.732787,-0.329271
2077669392,3,1.060586,9.737494,-0.283553
2077669402,3,1.035516,9.742114,-0.239635
2077669412,3,1.008943,9.746683,-0.202031
2077669422,3,0.980872,9.751088,-0.171427
2077669432,3,0.951187,9.755254,-0.148252
2077669442,3,0.920039,9.759109,-0.132616
2077669452,3,0.887827,9.762622,-0.123399
2077669463,3,0.854937,9.765721,-0.121313
2077669473,3,0.82208,9.768344,-0.125941
2077669483,3,0.789708,9.770344,-0.138856
2077669493,3,0.757704,9.771774,-0.159179
2077669503,3,0.726554,9.772646,-0.186415
2077669513,3,0.696421,9.773057,-0.219754
2077669523,3,0.667407,9.773123,-0.258316
2077669533,3,0.639179,9.772963,-0.301012
2077669543,3,0.611094,9.772665,-0.346704
2077669553,3,0.582441,9.772295,-0.394377
2077669563,3,0.552827,9.771932,-0.442806
2077669573,3,0.521451,9.771581,-0.491876
2077669583,3,0.487693,9.771293,-0.540829
2077669593,3,0.451237,9.771091,-0.588779
2077669604,3,0.411581,9.771009,-0.635212
2077669614,3,0.370856,9.770941,-0.675232
2077669624,3,0.329985,9.770947,-0.707842
2077669634,3,0.290143,9.7711,-0.73212
2077669644,3,0.252152,9.771453,-0.747744
2077669654,3,0.216435,9.772009,-0.755655
2077669664,3,0.183345,9.772806,-0.755132
2077669674,3,0.153106,9.773836,-0.746633
2077669684,3,0.126065,9.775148,-0.729055
2077669694,3,0.102309,9.776682,-0.703548
2077669704,3,0.081679,9.778408,-0.671223
2077669714,3,0.063867,9.780266,-0.633917
2077669724,3,0.048299,9.782215,-0.59377
2077669735,3,0.034536,9.784246,-0.552497
2077669745,3,0.022206,9.786352,-0.511596
2077669755,3,0.011312,9.788504,-0.471977
2077669765,3,0.001951,9.790629,-0.434489
2077669775,3,-0.005271,9.792723,-0.398714
2077669785,3,-0.009584,9.794742,-0.364389
2077669795,3,-0.010262,9.796647,-0.331955
2077669805,3,-0.006452,9.798342,-0.303129
2077669815,3,0.001671,9.799634,-0.281739
2077669825,3,0.013581,9.800316,-0.270403
2077669835,3,0.028668,9.800218,-0.270232
2077669845,3,0.046738,9.799303,-0.280559
2077669855,3,0.067673,9.797663,-0.299794
2077669866,3,0.090984,9.795475,-0.326061
2077669876,3,0.11604,9.792923,-0.35777
2077669886,3,0.142672,9.790144,-0.393776
2077669896,3,0.171108,9.787185,-0.433575
2077669906,3,0.201485,9.784036,-0.476874
2077669916,3,0.233765,9.780687,-0.52291
2077669926,3,0.267777,9.777136,-0.570413
2077669936,3,0.3032,9.773369,-0.618222
2077669946,3,0.33983,9.769361,-0.665387
2077669956,3,0.377371,9.765117,-0.711514
2077669966,3,0.415385,9.760676,-0.756468
2077669976,3,0.453984,9.75595,-0.801305
2077669986,3,0.492372,9.751019,-0.846237
2077669997,3,0.529779,9.746014,-0.890436
2077670007,3,0.565957,9.741137,-0.931541
2077670017,3,0.600443,9.736556,-0.966838
2077670027,3,0.634339,9.732267,-0.995209
2077670037,3,0.66751,9.728164,-1.01834
2077670047,3,0.698931,9.724174,-1.038485
2077670057,3,0.729027,9.720186,-1.056956
2077670067,3,0.756826,9.716269,-1.074712
2077670077,3,0.782475,9.712394,-1.092472
2077670087,3,0.805485,9.708824,-1.109006
2077670097,3,0.826095,9.705374,-1.125595
2077670107,3,0.844303,9.70212,-1.141638
2077670117,3,0.859606,9.699331,-1.155478
2077670128,3,0.87207,9.697065,-1.166636
2077670138,3,0.88216,9.695127,-1.176425
2077670148,3,0.890396,9.693269,-1.186558
2077670158,3,0.897672,9.691287,-1.197965
2077670168,3,0.904755,9.689085,-1.21083
2077670178,3,0.911939,9.686617,-1.224991
2077670188,3,0.920032,9.683761,-1.240744
2077670198,3,0.929754,9.680424,-1.258282
2077670208,3,0.941529,9.676497,-1.278198
2077670218,3,0.956437,9.671876,-1.300342
2077670228,3,0.973852,9.666705,-1.323728
2077670238,3,0.993973,9.661203,-1.346186
2077670248,3,1.017525,9.655448,-1.366378
2077670258,3,1.04389,9.649416,-1.384755
2077670269,3,1.074183,9.642927,-1.401782
2077670279,3,1.108475,9.635872,-1.418029
2077670289,3,1.147484,9.627772,-1.435994
2077670299,3,1.190731,9.618838,-1.454285
2077670309,3,1.238013,9.609109,-1.472631
2077670319,3,1.289779,9.598406,-1.491951
2077670329,3,1.346093,9.586605,-1.512812
2077670339,3,1.405992,9.573884,-1.534661
2077670349,3,1.468911,9.560402,-1.556387
2077670359,3,1.534403,9.546222,-1.577386
2077670369,3,1.601705,9.531423,-1.597907
2077670379,3,1.669693,9.516161,-1.618098
2077670389,3,1.737568,9.500428,-1.638848
2077670400,3,1.804774,9.484158,-1.661051
2077670410,3,1.870781,9.467267,-1.685587
2077670420,3,1.935071,9.449681,-1.712999
2077670430,3,1.997234,9.43124,-1.744139
2077670440,3,2.057095,9.411801,-1.779536
2077670450,3,2.114386,9.392171,-1.816162
2077670460,3,2.169048,9.372526,-1.853358
2077670470,3,2.221164,9.353065,-1.890482
2077670480,3,2.27082,9.334088,-1.926495
2077670490,3,2.317967,9.316066,-1.959547
2077670500,3,2.36295,9.299231,-1.988476
2077670510,3,2.406153,9.283559,-2.013013
2077670520,3,2.447254,9.268517,-2.035974
2077670531,3,2.486326,9.254295,-2.056425
2077670541,3,2.52306,9.24169,-2.071165
2077670551,3,2.557838,9.230738,-2.079198
2077670561,3,2.591583,9.221117,-2.080406
2077670571,3,2.625079,9.212736,-2.073894
2077670581,3,2.659579,9.205221,-2.059636
2077670591,3,2.699442,9.197042,-2.038142
