GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(km/h),Acceleration Sensor(Total)(g),Litres Per 100 Kilometer(Instant)(l/100km),Speed (GPS)(km/h),Acceleration Sensor(Z axis)(g)
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:27.767,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,0.8421173,9.814514,0.96398926,0.01257234,872.5,11.0,0.012572339735925198,10.266202926635742,12.241323471069336,-0.001734021119773388
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:27.867,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,1.1242218,8.783508,1.677185,-0.062285125,872.5,11.0,-0.06228512525558472,10.266202926635742,12.241323471069336,0.07096686959266663
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:27.967,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,1.2287445,10.228226,1.5841064,-0.0019706828,872.5,11.0,-0.0019706827588379383,10.266202926635742,12.241323471069336,0.061478737741708755
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:28.068,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,0.26330566,9.17627,1.8229218,-0.0049670488,872.5,11.0,-0.004967048764228821,11.163249969482422,12.241323471069336,0.08582280576229095
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:28.168,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,0.9943085,9.36615,1.3235626,0.0045946976,921.5,11.0,0.004594697616994381,11.163249969482422,12.241323471069336,0.03491973504424095
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:28.267,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,0.55574036,9.381607,1.5666351,-0.009773195,921.5,11.0,-0.009773194789886475,11.163249969482422,12.241323471069336,0.05969776585698128
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:28.367,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,0.39248657,9.897156,1.3276215,0.0033270386,921.5,12.0,0.0033270386047661304,11.163249969482422,12.241323471069336,0.035333480685949326
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:28.471,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,1.478714,9.855499,0.892334,0.008932642,921.5,12.0,0.006788730621337891,11.163249969482422,12.241323471069336,0.004052185919135809
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:28.567,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,1.1464691,9.737717,0.8179016,0.021959007,921.5,12.0,0.021959006786346436,11.163249969482422,12.241323471069336,-0.016625728458166122
Fri Mar 25 17:19:35 GMT+03:00 2016,25-Mar-2016 17:19:28.667,37.58075948,55.84828659,3.4003677,3.0,174.0,272.5,0.5865631,9.24913,0.5739746,-0.034469187,921.5,12.0,-0.03446918725967407,11.163249969482422,12.241323471069336,-0.041490864008665085
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:28.766,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,0.8070984,9.947174,1.3506775,0.030720742,921.5,12.0,0.030720742419362068,27.988414764404297,12.241323471069336,0.03768373653292656
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:28.869,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,1.3920135,9.663895,1.4059448,0.016542882,1334.75,12.0,0.016542881727218628,27.988414764404297,12.241323471069336,0.043317511677742004
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:28.967,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,1.08461,10.248398,0.664093,0.071701944,1334.75,14.0,0.07170194387435913,27.988414764404297,12.241323471069336,-0.03230448439717293
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:29.067,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,0.59750366,9.8350525,0.701004,0.0028581098,1334.75,14.0,0.002858109772205353,27.988414764404297,12.241323471069336,-0.028541892766952515
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:29.168,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,0.9973297,9.853668,0.9093933,0.0065544983,1334.75,14.0,0.006554498337209225,27.988414764404297,12.241323471069336,0.023549526929855347
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:29.268,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,-0.21736145,9.159073,1.807312,0.013066775,1334.75,14.0,0.013066775165498257,27.988414764404297,12.241323471069336,0.0064444406889379025
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:29.368,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,1.1032715,10.7539215,0.839386,0.124291,1334.75,14.0,0.12429100275039673,18.612537384033203,12.241323471069336,-0.014435679651796818
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:29.467,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,1.032547,9.660294,1.9381104,0.03724128,1334.75,14.0,0.03724128007888794,18.612537384033203,12.241323471069336,0.09756476432085037
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:29.567,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,-0.85372925,9.475891,0.7094116,0.017825527,1332.75,14.0,0.017825527116656303,18.612537384033203,12.241323471069336,-0.027684848755598068
Fri Mar 25 17:19:36 GMT+03:00 2016,25-Mar-2016 17:19:29.667,37.58070589,55.84828684,3.4003677,3.0,174.0,272.4,1.2823334,9.766129,2.142807,0.046557605,1332.75,16.0,0.046557605266571045,18.612537384033203,12.241323471069336,0.11843089014291763
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:29.768,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,-0.20303345,9.796402,0.3347473,-0.0042400872,1332.75,16.0,-0.004240087233483791,18.612537384033203,13.10419750213623,-0.06587693095207214
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:29.867,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,0.73394775,10.3984375,0.89619446,0.035280857,1332.75,16.0,0.03528085723519325,18.612537384033203,13.10419750213623,-0.00864480622112751
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:29.968,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,-0.38142395,9.555679,0.6522827,0.023205249,1332.75,16.0,0.02320524863898754,18.612537384033203,13.10419750213623,-0.033508386462926865
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:30.067,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,0.24308777,9.851639,0.84724426,0.027255952,1332.75,16.0,0.02725595235824585,17.565092086791992,13.10419750213623,-0.013634631410241127
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:30.167,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,-0.61361694,8.849045,1.3913269,-0.011231343,1332.75,16.0,-0.011231343261897564,17.565092086791992,13.10419750213623,0.04182741045951843
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:30.268,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,0.1483612,10.033432,1.4971161,-0.0018603078,1447.75,16.0,-0.0018603077623993158,17.565092086791992,13.10419750213623,0.05261122062802315
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:30.367,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,-0.30822754,10.26181,0.07872009,0.06555861,1447.75,17.0,0.06555861234664917,17.565092086791992,13.10419750213623,-0.09197552502155304
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:30.467,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,0.20080566,9.683014,1.1404419,0.013088584,1447.75,17.0,0.013088583946228027,17.565092086791992,13.10419750213623,0.016252994537353516
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:30.567,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,-0.25880432,9.581985,1.2474976,0.024610968,1447.75,17.0,0.024610968306660652,17.565092086791992,13.10419750213623,0.027165906503796577
Fri Mar 25 17:19:37 GMT+03:00 2016,25-Mar-2016 17:19:30.666,37.58065004,55.84828661,3.640055,3.0,173.0,271.0,-0.22158813,9.162842,1.6386108,0.016912173,1447.75,17.0,0.016912173479795456,17.565092086791992,13.10419750213623,0.06703474372625351
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:30.766,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,0.19332886,10.227097,1.4439087,0.072040856,1447.75,17.0,0.072040855884552,12.447257995605469,13.971756935119629,0.047187428921461105
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:30.866,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,-0.34324646,10.393295,0.22897339,0.057578556,1448.75,17.0,0.05757855623960495,12.447257995605469,13.971756935119629,-0.0766591802239418
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:30.967,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,-0.54566956,9.276566,1.1291962,0.04876157,1448.75,17.0,0.04876156896352768,12.447257995605469,13.971756935119629,0.015106641687452793
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:31.067,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,0.5915375,9.766785,1.1551056,0.021188876,1448.75,19.0,0.021188875660300255,12.447257995605469,13.971756935119629,0.01774776540696621
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:31.167,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,-1.1024323,9.799164,1.4482422,0.03497988,1448.75,19.0,0.03497987985610962,12.447257995605469,13.971756935119629,0.04762917011976242
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:31.270,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,-0.11268616,9.085419,1.7476959,0.04197402,1448.75,19.0,0.049952633678913116,12.447257995605469,13.971756935119629,-0.037182316184043884
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:31.368,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,-0.44807434,9.184601,1.269104,0.02760627,1448.75,19.0,0.027606269344687462,12.447257995605469,13.971756935119629,0.02936839871108532
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:31.467,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,-0.4797058,10.579681,2.7640839,0.1347304,1448.75,19.0,0.13473039865493774,8.38642692565918,13.971756935119629,0.18176186084747314
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:31.567,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,-0.73220825,9.482315,1.4664154,0.03565679,1348.5,19.0,0.03565679118037224,8.38642692565918,13.971756935119629,0.13258376717567444
Fri Mar 25 17:19:38 GMT+03:00 2016,25-Mar-2016 17:19:31.667,37.58058507,55.84828194,3.8810437,3.0,173.0,265.0,-0.9736023,9.532608,1.8996887,0.027397722,1348.5,19.0,0.027397722005844116,8.38642692565918,13.971756935119629,0.09364818036556244
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:31.767,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-1.6356659,9.195129,0.96372986,0.0133983875,1348.5,19.0,0.013398387469351292,8.38642692565918,14.843179702758789,-0.0017604634631425142
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:31.867,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-1.4925842,10.091187,-0.43147278,0.059784234,1348.5,19.0,0.05978423357009888,8.38642692565918,14.843179702758789,-0.14398294687271118
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:31.967,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-0.96520996,9.701019,1.3031006,0.07616579,1348.5,19.0,0.07616578787565231,8.38642692565918,14.843179702758789,0.032833900302648544
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:32.067,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-0.6757202,10.33699,1.2718201,0.051212855,1348.5,19.0,0.0512128546833992,8.38642692565918,14.843179702758789,0.029645264148712158
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:32.167,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-0.70643616,9.909729,2.3813934,0.060416996,1348.5,19.0,0.060416996479034424,7.116921901702881,14.843179702758789,0.14275161921977997
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:32.267,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-1.3801117,9.335358,3.1788025,0.03406936,1189.0,19.0,0.03406935930252075,7.116921901702881,14.843179702758789,0.22403694689273834
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:32.367,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-1.445221,10.595047,2.2153015,0.08477102,1189.0,19.0,0.08477102220058441,7.116921901702881,14.843179702758789,0.12582074105739594
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:32.466,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-0.9323273,9.548264,1.3145142,0.056704726,1189.0,19.0,0.056704726070165634,7.116921901702881,14.843179702758789,0.03399736434221268
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:32.567,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-1.0985565,10.325333,0.6681061,0.079660475,1189.0,19.0,0.016844332218170166,7.116921901702881,14.843179702758789,0.05126888304948807
Fri Mar 25 17:19:39 GMT+03:00 2016,25-Mar-2016 17:19:32.668,37.5805186,55.84827075,4.1231055,3.0,173.0,255.4,-1.9915771,9.311005,1.755188,0.040278733,1189.0,19.0,0.04456907510757446,7.116921901702881,14.843179702758789,0.13071568310260773
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:32.767,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-1.0426178,9.950668,2.254837,0.0578241,1189.0,19.0,0.05782410129904747,6.539874076843262,16.595178604125977,0.1298508644104004
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:32.870,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-1.4153442,9.250168,1.5059662,0.04603999,1189.0,19.0,0.046039991080760956,6.539874076843262,16.595178604125977,0.05679066479206085
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:32.967,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-0.9470215,10.089081,1.2855072,0.060247958,1152.75,19.0,0.060247957706451416,6.539874076843262,16.595178604125977,0.06360656768083572
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:33.067,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-1.397995,9.491867,1.3222046,0.029392855,1152.75,19.0,0.029392855241894722,6.539874076843262,16.595178604125977,0.03478130325675011
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:33.167,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-1.0223999,9.248871,1.6371765,0.029787552,1152.75,19.0,0.03296587988734245,6.539874076843262,16.595178604125977,0.011718910187482834
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:33.267,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-1.8205261,9.925934,0.6107483,-0.014398277,1152.75,19.0,-0.014398276805877686,6.539874076843262,16.595178604125977,-0.008287056349217892
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:33.367,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-0.9355774,9.937668,1.7399292,0.016877634,1152.75,19.0,0.016877634450793266,6.539874076843262,16.595178604125977,0.07736281305551529
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:33.466,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-0.8162689,10.299072,1.2273102,0.029529745,1152.75,19.0,0.029529744759202003,18.773284912109375,16.595178604125977,0.02510806918144226
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:33.568,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-1.0762329,9.159897,0.3712921,0.021776637,1626.75,19.0,0.021776637062430382,18.773284912109375,16.595178604125977,-0.06215166673064232
Fri Mar 25 17:19:40 GMT+03:00 2016,25-Mar-2016 17:19:33.667,37.58045302,55.84824807,4.609772,3.0,172.0,239.1,-0.16285706,10.2668,0.98646545,0.014992058,1626.75,19.0,0.014992058277130127,18.773284912109375,16.595178604125977,0.011883786879479885
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:33.767,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,-1.0445404,9.1176605,0.8946228,0.027735014,1626.75,19.0,0.035379037261009216,18.773284912109375,19.23980140686035,-0.06591114401817322
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:33.866,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,-0.7686615,9.473022,1.078064,0.029179832,1626.75,19.0,0.029179831966757774,18.773284912109375,19.23980140686035,0.009894388727843761
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:33.973,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,0.026275635,9.379623,0.28782654,-0.02441746,1626.75,19.0,-0.024417459964752197,18.773284912109375,19.23980140686035,-0.07065988332033157
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:34.069,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,-0.41181946,9.606308,0.8906708,0.019984407,1626.75,19.0,0.019984407350420952,18.773284912109375,19.23980140686035,-0.009207871742546558
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:34.168,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,-0.28067017,10.736969,1.0157471,0.032197673,1626.75,19.0,0.0243291687220335,17.54224967956543,19.23980140686035,-0.07860814034938812
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:34.270,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,-0.93904114,9.583893,0.63630676,0.03177973,1683.0,19.0,0.03177972882986069,17.54224967956543,19.23980140686035,-0.03513692319393158
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:34.369,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,0.4934845,9.750931,0.6005249,0.01613158,1683.0,19.0,0.016131579875946045,17.54224967956543,19.23980140686035,-0.03878441080451012
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:34.467,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,-0.023330688,10.908386,1.5367737,0.028844569,1683.0,20.0,0.014706529676914215,17.54224967956543,19.23980140686035,0.04686545208096504
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:34.566,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,0.5539398,13.2331085,-1.2837067,0.012238626,1683.0,20.0,0.01223862636834383,17.54224967956543,19.23980140686035,-0.23085694015026093
Fri Mar 25 17:19:41 GMT+03:00 2016,25-Mar-2016 17:19:34.675,37.58039559,55.84816687,5.3443894,3.0,173.0,199.7,2.273758,9.819183,-0.1421814,0.04652363,1683.0,20.0,0.027180476114153862,17.54224967956543,19.23980140686035,0.1325853168964386
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:34.766,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,-0.20175171,10.084595,0.33485413,-0.30404538,1683.0,20.0,-0.3040453791618347,17.54224967956543,21.010711669921875,0.2439775913953781
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:34.866,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,1.0905457,11.113052,-0.0018463135,0.08869423,1683.0,20.0,0.08869422972202301,23.828222274780273,21.010711669921875,-0.10018820315599442
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:34.969,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,-0.82572937,9.050858,-0.05204773,0.061479997,1809.75,20.0,0.06976698338985443,23.828222274780273,21.010711669921875,-0.08797184377908707
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:35.067,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,3.0378113,11.408569,2.6616821,0.25268072,1809.75,22.0,0.2526807188987732,23.828222274780273,21.010711669921875,0.17132335901260376
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:35.166,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,2.010666,8.992737,0.9109955,0.07308145,1809.75,22.0,0.07308144867420197,23.828222274780273,21.010711669921875,-0.007136036641895771
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:35.266,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,0.24220276,10.259979,-0.24227905,0.058147024,1809.75,22.0,0.05814702436327934,23.828222274780273,21.010711669921875,-0.12469714134931564
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:35.368,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,0.049621582,9.584976,1.2325592,0.053072106,1809.75,22.0,0.05307210609316826,23.828222274780273,21.010711669921875,0.025643138214945793
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:35.468,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,0.4610901,10.248383,1.8271637,0.081201375,1809.75,22.0,0.044352591037750244,25.99774742126465,21.010711669921875,0.0512751042842865
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:35.569,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,1.1341095,10.475113,-0.27890015,0.0452088,1809.75,22.0,0.039852481335401535,25.99774742126465,21.010711669921875,-0.13113662600517273
Fri Mar 25 17:19:42 GMT+03:00 2016,25-Mar-2016 17:19:35.668,37.58037515,55.84811627,5.836309,3.0,173.0,187.7,0.83018494,8.371536,0.4213562,0.007497116,1965.75,22.0,0.00749711599200964,25.99774742126465,21.010711669921875,-0.05704829469323158
Fri Mar 25 17:19:43 GMT+03:00 2016,25-Mar-2016 17:19:35.768,37.5803687,55.84806148,6.0827627,3.0,173.0,184.1,0.9129181,10.306671,0.30770874,0.07420868,1965.75,23.0,-0.02562659978866577,25.99774742126465,21.897945404052734,-0.07838571071624756
Fri Mar 25 17:19:43 GMT+03:00 2016,25-Mar-2016 17:19:35.868,37.5803687,55.84806148,6.0827627,3.0,173.0,184.1,0.87145996,9.101639,0.09385681,0.019815266,1965.75,23.0,0.043377697467803955,25.99774742126465,21.897945404052734,-0.08764208853244781
Fri Mar 25 17:19:43 GMT+03:00 2016,25-Mar-2016 17:19:35.967,37.5803687,55.84806148,6.0827627,3.0,173.0,184.1,1.0617828,9.476959,1.174118,0.010425535,1965.75,23.0,0.010425535030663013,25.99774742126465,21.897945404052734,-0.07463090121746063
Fri Mar 25 17:19:43 GMT+03:00 2016,25-Mar-2016 17:19:36.067,37.5803687,55.84806148,6.0827627,3.0,173.0,184.1,1.0272064,10.4144745,0.6348419,0.008736536,1965.75,23.0,0.008736535906791687,25.99774742126465,21.897945404052734,-0.03528624773025513
Fri Mar 25 17:19:43 GMT+03:00 2016,25-Mar-2016 17:19:36.167,37.5803687,55.84806148,6.0827627,3.0,173.0,184.1,0.75123596,9.714172,0.58374023,0.013969183,1965.75,23.0,-0.02675032615661621,23.96169662475586,21.897945404052734,0.03670848160982132
Fri Mar 25 17:19:43 GMT+03:00 2016,25-Mar-2016 17:19:36.269,37.5803687,55.84806148,6.0827627,3.0,173.0,184.1,1.0120544,9.8364105,1.60289,0.029900942,1691.75,23.0,0.028620734810829163,23.96169662475586,21.897945404052734,-0.08175322413444519
Fri Mar 25 17:19:43 GMT+03:00 2016,25-Mar-2016 17:19:36.368,37.5803687,55.84806148,6.0827627,3.0,173.0,184.1,0.37678528,9.579056,0.80278015,0.018876199,1691.75,23.0,0.02035638876259327,23.96169662475586,21.897945404052734,-0.006994492374360561
Fri Mar 25 17:19:43 GMT+03:00 2016,25-Mar-2016 17:19:36.467,37.5803687,55.84806148,6.0827627,3.0,173.0,184.1,1.027359,9.280823,0.737854,-0.026196837,1691.75,25.0,0.02003476768732071,23.96169662475586,21.897945404052734,-0.03146921470761299
