stk3a5x_als,sensortek,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
885965405,3,532.0
885965415,3,589.0
885965425,3,589.0
885965435,3,589.0
885965445,3,589.0
885965455,3,589.0
885965465,3,783.0
885965475,3,783.0
885965485,3,783.0
885965495,3,783.0
885965505,3,783.0
885965515,3,870.0
885965525,3,870.0
885965535,3,870.0
885965545,3,870.0
885965555,3,870.0
885965565,3,533.0
885965575,3,533.0
885965585,3,533.0
885965595,3,533.0
885965605,3,533.0
885965615,3,533.0
885965625,3,341.0
885965635,3,341.0
885965645,3,341.0
885965655,3,341.0
885965665,3,341.0
885965675,3,285.0
885965685,3,285.0
885965695,3,285.0
885965705,3,285.0
885965715,3,285.0
885965725,3,271.0
885965735,3,271.0
885965745,3,271.0
885965755,3,271.0
885965765,3,271.0
885965775,3,238.0
885965785,3,238.0
885965795,3,238.0
885965805,3,238.0
885965815,3,238.0
885965825,3,193.0
885965835,3,193.0
885965845,3,193.0
885965855,3,193.0
885965865,3,193.0
885965875,3,143.0
885965885,3,143.0
885965895,3,143.0
885965905,3,143.0
885965915,3,143.0
885965925,3,143.0
885965935,3,92.0
885965945,3,92.0
885965955,3,92.0
885965965,3,92.0
885965975,3,92.0
885965985,3,66.0
885965995,3,66.0
885966005,3,66.0
885966015,3,66.0
885966025,3,66.0
885966035,3,63.0
885966045,3,63.0
885966055,3,63.0
885966065,3,63.0
885966075,3,63.0
885966085,3,123.0
885966095,3,123.0
885966105,3,123.0
885966115,3,123.0
885966125,3,123.0
885966135,3,231.0
885966145,3,231.0
885966155,3,231.0
885966165,3,231.0
885966175,3,231.0
885966185,3,287.0
885966195,3,287.0
885966205,3,287.0
885966215,3,287.0
885966225,3,287.0
885966235,3,287.0
885966245,3,18.0
885966255,3,18.0
885966265,3,18.0
885966275,3,18.0
885966285,3,18.0
885966295,3,14.0
885966305,3,14.0
885966315,3,14.0
885966325,3,14.0
885966335,3,14.0
885966345,3,14.0
885966355,3,14.0
885966365,3,14.0
885966375,3,14.0
885966385,3,14.0
885966395,3,14.0
885966405,3,14.0
885966415,3,14.0
885966425,3,14.0
885966435,3,14.0
885966445,3,15.0
885966455,3,15.0
885966465,3,15.0
885966475,3,15.0
885966485,3,15.0
885966495,3,16.0
885966505,3,16.0
885966515,3,16.0
885966525,3,16.0
885966535,3,16.0
885966545,3,16.0
885966555,3,17.0
885966565,3,17.0
885966575,3,17.0
885966585,3,17.0
885966595,3,17.0
885966605,3,16.0
885966615,3,16.0
885966625,3,16.0
885966635,3,16.0
885966645,3,16.0
885966655,3,14.0
885966665,3,14.0
885966675,3,14.0
885966685,3,14.0
885966695,3,14.0
885966705,3,16.0
885966715,3,16.0
885966725,3,16.0
885966735,3,16.0
885966745,3,16.0
885966755,3,266.0
885966765,3,266.0
885966775,3,266.0
885966785,3,266.0
885966795,3,266.0
885966805,3,350.0
885966815,3,350.0
885966825,3,350.0
885966835,3,350.0
885966845,3,350.0
885966855,3,350.0
885966865,3,116.0
885966875,3,116.0
885966885,3,116.0
885966895,3,116.0
885966905,3,116.0
885966915,3,215.0
885966925,3,215.0
885966935,3,215.0
885966945,3,215.0
885966955,3,215.0
885966965,3,286.0
885966975,3,286.0
885966985,3,286.0
885966995,3,286.0
885967005,3,286.0
885967015,3,283.0
885967025,3,283.0
885967035,3,283.0
885967045,3,283.0
885967055,3,283.0
885967065,3,287.0
885967075,3,287.0
885967085,3,287.0
885967095,3,287.0
885967105,3,287.0
885967115,3,310.0
885967125,3,310.0
885967135,3,310.0
885967145,3,310.0
885967155,3,310.0
885967165,3,310.0
885967175,3,325.0
885967185,3,325.0
885967195,3,325.0
885967205,3,325.0
885967215,3,325.0
885967225,3,263.0
885967235,3,263.0
885967245,3,263.0
885967255,3,263.0
885967265,3,263.0
885967275,3,225.0
885967285,3,225.0
885967295,3,225.0
885967305,3,225.0
885967315,3,225.0
885967325,3,249.0
885967335,3,249.0
885967345,3,249.0
885967355,3,249.0
885967365,3,249.0
885967375,3,271.0
885967385,3,271.0
885967395,3,271.0
885967405,3,271.0
885967415,3,271.0
885967425,3,282.0
885967435,3,282.0
885967445,3,282.0
885967455,3,282.0
885967465,3,282.0
885967475,3,383.0
