icm4n607_gyro,iven_sense,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
885958048,3,-9.625E-4,-0.001925,-0.0015125
885958058,3,-0.003025,-0.0039875,-0.0026125
885958068,3,-9.625E-4,0.001375,-0.0015125
885958078,3,-0.003025,0.0056375,-4.125E-4
885958088,3,1.375E-4,0.001375,-4.125E-4
885958098,3,1.375E-4,-8.25E-4,0.00165
885958108,3,-9.625E-4,-8.25E-4,-0.0015125
885958118,3,0.0022,2.75E-4,0.00385
885958128,3,1.375E-4,2.75E-4,-4.125E-4
885958138,3,0.0033,-0.0050875,0.00275
885958148,3,-0.0020625,0.0023375,-4.125E-4
885958158,3,0.0012375,-0.0039875,-0.0026125
885958168,3,-9.625E-4,-8.25E-4,0.00165
885958178,3,1.375E-4,-8.25E-4,-0.0015125
885958189,3,1.375E-4,0.001375,6.875E-4
885958199,3,-0.0020625,-8.25E-4,-0.0015125
885958209,3,-9.625E-4,0.0066,0.00385
885958219,3,0.0012375,0.016224999,0.0081124995
885958229,3,0.0012375,0.013062499,0.0187
885958239,3,-9.625E-4,0.0099,0.036849998
885958249,3,0.0012375,0.0119624995,0.079475
885958259,3,0.0033,0.0066,0.1615625
885958269,3,0.0055,2.75E-4,0.296725
885958279,3,0.0075625,2.75E-4,0.47575
885958289,3,0.0149875,0.0056375,0.6738875
885958299,3,0.0160875,0.0034375,0.8592375
885958309,3,0.02145,0.0066,1.0190125
885958319,3,0.0246125,0.0193875,1.143725
885958330,3,0.0257125,0.02475,1.2458875
885958340,3,0.027775,0.0204875,1.3300375
885958350,3,0.029975,0.0226875,1.409925
885958360,3,0.0320375,0.0226875,1.481425
885958370,3,0.0353375,0.0215875,1.5527875
885958380,3,0.0363,0.0226875,1.6198875
885958390,3,0.0363,0.0204875,1.697575
885958400,3,0.0363,0.0108624995,1.799875
885958410,3,0.0385,0.0045375,1.9149625
885958420,3,0.0396,-0.0028875,2.0310125
885958430,3,0.0385,-0.0061875,2.1344125
885958440,3,0.0416625,0.014162499,2.2174625
885958450,3,0.044825,0.0077,2.2930875
885958461,3,0.048125,0.015125,2.3601875
885958471,3,0.0523875,0.035475,2.421925
885958481,3,0.0490875,0.0290125,2.4806376
885958491,3,0.0512875,0.02695,2.53385
885958501,3,0.0523875,0.035475,2.574275
885958511,3,0.05555,0.0386375,2.607275
885958521,3,0.05555,0.0290125,2.644675
885958531,3,0.0576125,0.016224999,2.70105
885958541,3,0.0587125,0.016224999,2.761825
885958551,3,0.056649998,0.0215875,2.8012874
885958561,3,0.0576125,0.0204875,2.8098125
885958571,3,0.065175,0.0023375,2.8012874
885958581,3,0.05555,-0.00715,2.7831376
885958591,3,0.054449998,0.0034375,2.7405124
885958602,3,0.0609125,0.02695,2.6148374
885958612,3,0.0609125,0.0407,2.4528625
885958622,3,0.0438625,0.0034375,2.291025
885958632,3,0.0396,-0.0061875,2.1535249
885958642,3,0.0405625,0.014162499,2.017125
885958652,3,0.0353375,0.0088,1.8777
885958662,3,0.0268125,2.75E-4,1.7518874
885958672,3,0.027775,0.0056375,1.6539875
885958682,3,0.031075,0.017324999,1.5708
885958692,3,0.031075,0.013062499,1.511125
885958702,3,0.027775,0.0034375,1.464375
885958712,3,0.028875,-0.0039875,1.42175
885958722,3,0.029975,0.0066,1.3748626
885958732,3,0.0342375,0.0226875,1.31835
885958743,3,0.0331375,0.0215875,1.2480875
885958753,3,0.0268125,0.0215875,1.1650375
885958763,3,0.0257125,0.0204875,1.0775875
885958773,3,0.02255,0.017324999,0.99137497
885958783,3,0.0182875,0.0108624995,0.9200125
885958793,3,0.0182875,0.0088,0.8666625
885958803,3,0.0182875,0.0108624995,0.8336625
885958813,3,0.0182875,0.0066,0.8091875
885958823,3,0.02035,0.0088,0.7899375
885958833,3,0.01925,0.0088,0.7634
885958843,3,0.0182875,0.0088,0.73562497
885958853,3,0.0160875,0.0023375,0.71115
885958863,3,0.014025,0.001375,0.685575
885958873,3,0.0171875,0.0045375,0.6590375
885958884,3,0.012925,0.0045375,0.619575
885958894,3,0.011825,0.0023375,0.570625
885958904,3,0.0097624995,0.0034375,0.50985
885958914,3,0.0097624995,0.0034375,0.44055
885958924,3,0.0086624995,0.001375,0.3702875
885958934,3,0.0075625,0.001375,0.3009875
885958944,3,0.0044,2.75E-4,0.230725
885958954,3,0.0055,2.75E-4,0.162525
885958964,3,0.0033,-0.001925,0.0922625
885958974,3,0.0012375,-8.25E-4,0.0240625
885958984,3,-0.003025,-0.0199375,-0.004675
885958994,3,-0.0020625,-0.00825,-0.0015125
885959004,3,0.0022,0.0056375,-0.004675
885959015,3,0.0012375,-0.0050875,-0.004675
885959025,3,-9.625E-4,-0.0028875,-0.0026125
885959035,3,0.0012375,0.0045375,-0.0026125
885959045,3,-9.625E-4,-8.25E-4,-0.003575
885959055,3,-9.625E-4,-0.0039875,-0.0026125
885959065,3,1.375E-4,-0.001925,-0.005775
885959075,3,-9.625E-4,-8.25E-4,-0.0111375
885959085,3,-9.625E-4,-8.25E-4,-0.0248875
885959095,3,1.375E-4,0.001375,-0.0451
885959105,3,0.0012375,0.0056375,-0.06545
885959115,3,-0.0020625,0.0045375,-0.105875
885959125,3,-0.004125,0.0056375,-0.1676125
885959135,3,-0.0061875,0.001375,-0.2443375
885959145,3,-0.01045,-0.0028875,-0.3306875
885959156,3,-0.01155,2.75E-4,-0.4307875
885959166,3,-0.014712499,-8.25E-4,-0.5553625
885959176,3,-0.0180125,-0.0050875,-0.697125
885959186,3,-0.018975,0.001375,-0.85153747
885959196,3,-0.021175,2.75E-4,-1.0113125
885959206,3,-0.0254375,-0.00935,-1.167925
885959216,3,-0.0308,-0.01045,-1.3117499
885959226,3,-0.0308,-0.00825,-1.44815
885959236,3,-0.0328625,-0.0114124995,-1.5758874
885959246,3,-0.0350625,-0.0125124995,-1.6995
885959256,3,-0.038225,-0.0125124995,-1.8242124
885959266,3,-0.037125,-0.01045,-1.9498875
885959276,3,-0.0424875,-0.018975,-2.0724
885959286,3,-0.045649998,-0.0275,-2.18955
885959297,3,-0.04675,-0.0232375,-2.3067
885959307,3,-0.0510125,-0.0242,-2.4186249
885959317,3,-0.053075,-0.0242,-2.516525
885959327,3,-0.053075,-0.017875,-2.5997124
885959337,3,-0.053075,-0.017875,-2.667775
885959347,3,-0.053075,-0.0210375,-2.722225
885959357,3,-0.053075,-0.0242,-2.76265
885959367,3,-0.053075,-0.0275,-2.7839625
885959377,3,-0.056375,-0.0306625,-2.789325
885959387,3,-0.056375,-0.032725,-2.7775
885959397,3,-0.055275,-0.033825,-2.755225
885959407,3,-0.054175,-0.032725,-2.720025
885959417,3,-0.055275,-0.0199375,-2.6731374
885959428,3,-0.053075,-0.013612499,-2.6145625
885959438,3,-0.0499125,-0.0242,-2.5485625
885959448,3,-0.045649998,-0.015675,-2.4707375
885959458,3,-0.0435875,-0.0221375,-2.382325
885959468,3,-0.0510125,-0.0369875,-2.2939124
885959478,3,-0.04455,-0.0284625,-2.2086625
885959488,3,-0.0424875,-0.0264,-2.1192875
