orientation,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
885959830,3,14.296659,-12.761495,0.292379
885959841,3,14.282845,-13.518856,0.372153
885959851,3,14.123006,-14.356548,0.328315
885959861,3,13.795611,-15.046033,0.116739
885959871,3,13.289618,-15.416032,-0.288259
885959881,3,12.592662,-15.260379,-0.896183
885959891,3,11.693861,-14.894524,-1.699555
885959901,3,10.574391,-14.401661,-2.672369
885959911,3,9.27877,-13.682016,-3.844551
885959921,3,7.758628,-12.875289,-5.228721
885959931,3,5.995579,-12.044684,-6.734516
885959941,3,3.985048,-11.075842,-8.254162
885959951,3,1.718609,-10.103634,-9.798566
885959961,3,359.20132,-9.194875,-11.274245
885959971,3,356.43118,-8.282133,-12.570971
885959982,3,353.4266,-7.646271,-13.800213
885959992,3,350.19696,-7.11627,-14.839381
885960002,3,346.7622,-6.539349,-15.808129
885960012,3,343.13602,-5.878344,-16.667658
885960022,3,339.32996,-5.141544,-17.450525
885960032,3,335.35727,-4.284145,-18.119328
885960042,3,331.2248,-3.292357,-18.624386
885960052,3,326.94995,-2.257774,-19.133429
885960062,3,322.53876,-1.206466,-19.562796
885960072,3,317.99948,-0.16274,-19.961567
885960082,3,313.34695,0.889668,-20.368572
885960092,3,308.60596,1.940006,-20.743404
885960102,3,303.79626,2.99746,-21.13417
885960112,3,298.93692,4.112515,-21.566805
885960123,3,294.04984,5.220961,-22.004795
885960133,3,289.14853,6.344674,-22.37988
885960143,3,284.24814,7.488051,-22.606127
885960153,3,279.3657,8.615832,-22.649277
885960163,3,274.51553,9.650867,-22.570602
885960173,3,269.7173,10.345569,-22.20616
885960183,3,264.9913,10.678761,-21.764141
885960193,3,260.35767,10.790027,-21.09562
885960203,3,255.83499,10.747489,-20.218626
885960213,3,251.43759,10.6153,-19.215687
885960223,3,247.18216,10.39273,-17.968603
885960233,3,243.08125,10.050717,-16.546644
885960243,3,239.13469,9.688987,-15.091203
885960254,3,235.33777,9.421051,-13.32833
885960264,3,231.67535,9.222891,-11.571172
885960274,3,228.13365,9.335313,-9.668724
885960284,3,224.7008,9.450883,-7.697138
885960294,3,221.37575,9.611064,-5.758805
885960304,3,218.14879,9.749575,-3.873807
885960314,3,215.01932,9.783709,-2.188082
885960324,3,211.99113,9.672245,-0.741699
885960334,3,209.0703,9.477609,0.544619
885960344,3,206.27081,9.250944,1.65783
885960354,3,203.60242,9.004706,2.649407
885960364,3,201.07576,8.795734,3.56972
885960374,3,198.69127,8.52663,4.216033
885960384,3,196.45851,8.264163,4.765218
885960395,3,194.37439,8.073768,5.301563
885960405,3,192.44382,7.960448,5.844526
885960415,3,190.65524,7.924556,6.419521
885960425,3,189.00323,7.901318,6.988754
885960435,3,187.48717,7.87085,7.541052
885960445,3,186.10262,7.80361,8.048889
885960455,3,184.84547,7.67054,8.458333
