qmc6308,qst,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
885955899,3,1.5562501,42.9,-13.200001
885955919,3,-2.30625,40.275,-13.14375
885955939,3,-5.7937503,37.36875,-13.05
885955959,3,-8.8125,34.443752,-12.731251
885955979,3,-11.306251,31.66875,-12.0
885955999,3,-13.125001,28.95,-10.6125
885956019,3,-14.250001,26.00625,-8.3625
885956039,3,-14.606251,22.3875,-5.5125003
885956059,3,-14.1,17.90625,-2.5687501
885956079,3,-12.806251,12.675,0.1875
885956099,3,-10.762501,6.9,2.5687501
885956119,3,-7.89375,0.88125,4.5750003
885956139,3,-4.2562504,-5.11875,6.24375
885956159,3,0.01875,-10.81875,7.6687503
885956179,3,4.78125,-15.975,8.925
885956199,3,9.637501,-20.475,10.03125
885956219,3,14.231251,-24.468752,11.1
885956239,3,18.393751,-28.218752,12.0375
885956259,3,22.03125,-31.987501,12.750001
885956279,3,25.237501,-35.943752,13.05
885956299,3,27.937502,-39.975002,12.69375
885956319,3,30.056252,-43.85625,11.418751
885956339,3,31.612501,-47.100002,9.5625
885956359,3,32.5875,-49.55625,7.5937505
885956379,3,33.206253,-51.300003,5.8500004
885956399,3,33.581253,-52.55625,4.4625
885956419,3,33.84375,-53.456253,3.43125
885956439,3,33.975002,-54.112503,2.7
885956459,3,34.143753,-54.562504,2.23125
885956479,3,34.29375,-54.881252,1.8937501
885956499,3,34.40625,-55.10625,1.7062501
885956519,3,34.5,-55.275,1.5375
885956539,3,34.575,-55.3875,1.4625001
885956559,3,34.65,-55.48125,1.4625001
885956579,3,34.612503,-55.537502,1.5562501
885956599,3,34.65,-55.593754,1.66875
885956619,3,34.706253,-55.593754,1.85625
885956638,3,34.800003,-55.55625,2.1000001
885956658,3,34.96875,-55.48125,2.4750001
885956678,3,35.193752,-55.36875,2.9625
885956699,3,35.53125,-55.2,3.6000001
885956719,3,35.943752,-54.975002,4.3875003
885956739,3,36.43125,-54.6375,5.30625
885956759,3,37.0125,-54.206253,6.4125004
885956779,3,37.66875,-53.60625,7.74375
885956799,3,38.41875,-52.875004,9.337501
885956819,3,39.206253,-51.91875,11.306251
885956839,3,39.99375,-50.7,13.687501
885956859,3,40.66875,-49.162502,16.462502
885956879,3,41.193752,-47.268753,19.575
885956899,3,41.268753,-44.98125,23.118752
885956919,3,40.818752,-42.3375,26.906252
885956939,3,39.61875,-39.375,30.7875
885956959,3,37.575,-36.15,34.5
885956979,3,34.706253,-32.775,37.6875
885956999,3,31.050001,-29.41875,40.237503
885957019,3,26.906252,-26.19375,42.0
885957039,3,22.5,-23.19375,42.91875
885957059,3,17.94375,-20.5125,42.99375
885957079,3,13.312501,-18.16875,42.318752
885957099,3,8.71875,-16.2,40.987503
885957119,3,4.18125,-14.587501,39.0
885957139,3,-0.26250002,-13.425,36.318752
885957159,3,-4.5,-12.69375,33.075
885957179,3,-8.512501,-12.4125,29.23125
885957199,3,-12.093751,-12.6,24.843752
885957219,3,-15.187501,-13.293751,20.1
885957239,3,-17.550001,-14.400001,15.1125
885957259,3,-19.06875,-15.8625,10.181251
885957279,3,-19.612501,-17.493752,5.5687504
885957299,3,-19.556252,-19.2,1.5
885957319,3,-19.21875,-20.8125,-1.85625
885957339,3,-18.712502,-22.21875,-4.36875
885957359,3,-18.243752,-23.475,-6.0
885957379,3,-17.925001,-24.768751,-6.61875
885957399,3,-17.6625,-26.437502,-6.3750005
885957419,3,-16.875,-28.687502,-5.34375
885957439,3,-14.981251,-31.312502,-3.8812501
885957459,3,-11.681251,-33.6375,-2.49375
885957479,3,-7.2375,-35.100002,-1.35
