timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
973,2084887271,0.382525,1.53065,-0.4134625,0.67905,2.4190502,8.22105,-20.75625,-9.356251,-3.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,2084887281,0.4613125,1.6157625,-0.4444,0.56895,2.6580002,8.13195,-20.75625,-9.356251,-3.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,2084887291,0.564575,1.6935875,-0.4679125,0.36600003,3.111,8.2879505,-19.5375,-9.618751,-4.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,2084887301,0.6785625,1.772375,-0.485925,0.28395,3.2329502,8.175,-19.5375,-9.618751,-4.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,2084887311,0.786225,1.8555624,-0.501875,0.32505003,3.28305,8.0460005,-18.300001,-9.918751,-5.1937504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,2084887321,0.8767,1.9449375,-0.5179625,0.354,3.2400002,7.82805,-18.300001,-9.918751,-5.1937504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,2084887331,0.9449,2.0515,-0.537075,0.30600002,3.2280002,7.62195,-16.95,-10.293751,-6.1875005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,2084887342,1.004575,2.160125,-0.5487625,0.040050004,3.4050002,7.7059503,-16.95,-10.293751,-6.1875005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,2084887352,1.0759375,2.2325876,-0.5339125,-0.54495,3.8700001,8.26395,-15.543751,-10.70625,-7.14375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,2084887362,1.16655,2.2314875,-0.484825,-1.13205,4.3819504,9.114,-15.543751,-10.70625,-7.14375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,2084887372,1.2720125,2.1569624,-0.4230875,-1.194,4.617,9.898951,-14.025001,-11.19375,-8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,2084887382,1.3838,2.0205624,-0.368775,-1.21305,4.2769504,10.540951,-14.025001,-11.19375,-8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,2084887392,1.4818375,1.857625,-0.3485625,-1.3549501,3.6180003,10.77795,-12.4125,-11.7375,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,2084887402,1.5521,1.6946875,-0.37193748,-1.383,3.11505,10.714951,-12.4125,-11.7375,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,2084887412,1.5819374,1.5477,-0.4316125,-1.3450501,2.907,10.34895,-10.70625,-12.356251,-9.88125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,2084887422,1.551,1.4559875,-0.502975,-1.3620001,3.0030003,9.79605,-10.70625,-12.356251,-9.88125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
