linear_acc,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2084891069,3,0.152826,-0.075739,-0.024713
2084891079,3,0.162994,-0.070551,-0.007192
2084891089,3,0.172277,-0.064039,-0.01233
2084891099,3,0.181811,-0.061701,-0.029783
2084891109,3,0.188162,-0.067812,-0.047513
2084891120,3,0.191582,-0.073722,-0.060803
2084891130,3,0.197382,-0.082857,-0.07367
2084891140,3,0.208982,-0.088695,-0.07892
2084891150,3,0.209004,-0.080342,-0.047493
2084891160,3,0.18757,-0.065038,0.01142
2084891170,3,0.157654,-0.048265,0.066023
2084891180,3,0.131358,-0.040399,0.104533
2084891190,3,0.114855,-0.045982,0.110505
2084891200,3,0.108739,-0.046424,0.075188
2084891210,3,0.119871,-0.057571,-0.011802
2084891220,3,0.133885,-0.077085,-0.102911
2084891230,3,0.141648,-0.082799,-0.184609
2084891240,3,0.146007,-0.070965,-0.272888
2084891251,3,0.136215,-0.041322,-0.360047
2084891261,3,0.120208,-0.019586,-0.428626
2084891271,3,0.112958,-0.007944,-0.477742
2084891281,3,0.121714,-0.007313,-0.47943
2084891291,3,0.110651,-0.007446,-0.383097
2084891301,3,0.075816,-0.016554,-0.238865
2084891311,3,0.050373,-0.024545,-0.135164
2084891321,3,0.043427,-0.029979,-0.099065
2084891331,3,0.045978,-0.030622,-0.108685
2084891341,3,0.042082,-0.016199,-0.131576
2084891351,3,0.036028,8.31E-4,-0.114773
2084891361,3,0.028567,-6.76E-4,-0.12406
2084891371,3,0.02994,-0.00986,-0.121913
2084891381,3,0.037232,-0.017656,-0.074993
2084891392,3,0.056856,-0.035513,-0.0425
2084891402,3,0.084558,-0.030261,-0.053026
2084891412,3,0.109593,-0.021145,-0.085453
2084891422,3,0.1316,-0.025089,-0.127227
2084891432,3,0.153993,-0.034372,-0.139068
2084891442,3,0.175803,-0.07104,-0.110871
2084891452,3,0.205446,-0.122847,-0.082951
2084891462,3,0.256677,-0.172211,-0.040694
2084891472,3,0.312729,-0.192804,0.022861
2084891482,3,0.357188,-0.19089,0.080921
2084891492,3,0.381008,-0.178953,0.147481
2084891502,3,0.394382,-0.179553,0.187065
2084891512,3,0.392119,-0.177418,0.19096
2084891523,3,0.373965,-0.163705,0.193438
2084891533,3,0.340991,-0.144371,0.193632
2084891543,3,0.29367,-0.113582,0.189765
2084891553,3,0.237554,-0.081608,0.203846
2084891563,3,0.177146,-0.048495,0.231646
2084891573,3,0.115987,-0.023856,0.262697
2084891583,3,0.065783,-0.015765,0.282814
2084891593,3,0.026003,-0.012995,0.286458
2084891603,3,-0.009077,-0.010204,0.270218
2084891613,3,-0.052145,-0.00746,0.279701
2084891623,3,-0.10786,-8.6E-4,0.342257
2084891633,3,-0.168776,0.020189,0.422885
2084891643,3,-0.220382,0.047307,0.474554
2084891654,3,-0.267987,0.072321,0.444893
2084891664,3,-0.305689,0.084481,0.417334
2084891674,3,-0.335467,0.072948,0.385135
2084891684,3,-0.356671,0.016859,0.334795
2084891694,3,-0.378487,-0.032801,0.3124
2084891704,3,-0.404815,-0.025027,0.315617
2084891714,3,-0.424089,-0.052008,0.364925
2084891724,3,-0.440147,-0.091979,0.446765
2084891734,3,-0.461995,-0.106783,0.484337
2084891744,3,-0.494861,-0.0717,0.460508
2084891754,3,-0.525367,-0.02965,0.423952
2084891764,3,-0.529469,0.048807,0.391706
2084891774,3,-0.427597,0.344291,0.508221
2084891784,3,-0.239478,0.814479,0.545377
2084891795,3,-0.240935,0.787254,0.478247
2084891805,3,-0.354468,0.562893,0.421927
2084891815,3,-0.472365,0.361378,0.330391
2084891825,3,-0.537506,0.251817,0.207618
2084891835,3,-0.518622,0.285985,0.113741
2084891845,3,-0.46093,0.365673,0.055622
2084891855,3,-0.404178,0.325674,0.004786
2084891865,3,-0.344922,0.231744,-0.061867
2084891875,3,-0.273639,0.167263,-0.13128
2084891885,3,-0.193501,0.140068,-0.191598
2084891895,3,-0.1103,0.109947,-0.222231
2084891905,3,-0.034482,0.059865,-0.229947
2084891915,3,0.026427,0.005179,-0.216327
2084891926,3,0.072792,-0.020819,-0.20575
2084891936,3,0.10848,-0.028849,-0.194352
2084891946,3,0.131412,-0.045233,-0.173805
2084891956,3,0.145543,-0.06198,-0.143769
2084891966,3,0.148485,-0.0515,-0.119484
2084891976,3,0.137686,-0.015088,-0.109952
2084891986,3,0.113405,0.071757,-0.112031
2084891996,3,0.061546,0.204442,-0.107629
2084892006,3,-0.011607,0.254981,-0.096829
2084892016,3,-0.081111,0.283408,-0.09866
2084892026,3,-0.134544,0.307235,-0.109127
2084892036,3,-0.171225,0.3217,-0.097325
2084892046,3,-0.1931,0.324334,-0.064452
2084892056,3,-0.200576,0.3251,-0.039176
2084892067,3,-0.21441,0.258035,-0.06122
2084892077,3,-0.31767,-0.051122,-0.259155
