orientation,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2084890112,0,195.60263,-87.96848,-2.414154
2084890122,0,195.04738,-88.18374,-2.463859
2084890132,0,194.61981,-88.42247,-2.506146
2084890142,0,194.39285,-89.60345,-2.653255
2084890152,0,194.45926,-91.551994,-3.079622
2084890162,0,194.71257,-92.679405,-3.251531
2084890173,0,195.07,-93.10992,-3.324068
2084890183,0,195.46954,-93.29966,-3.25373
2084890193,0,195.8684,-93.550095,-3.096366
2084890203,0,196.25354,-93.82634,-3.018288
2084890213,0,196.57495,-94.080185,-2.735084
2084890223,0,196.7619,-94.33639,-2.553431
2084890233,0,196.71808,-94.66996,-2.443157
2084890243,0,196.52682,-94.90826,-2.418519
2084890253,0,196.23965,-95.092674,-2.330767
2084890263,0,195.88956,-95.15993,-2.243699
2084890273,0,195.51547,-95.355865,-2.180035
2084890283,0,195.12927,-95.80029,-2.076397
2084890293,0,194.7941,-96.32958,-2.069561
2084890304,0,194.49022,-96.77035,-2.084638
2084890314,0,194.20583,-97.232376,-2.116722
2084890324,0,193.94868,-97.72336,-2.145224
2084890334,0,193.72374,-98.23135,-2.093395
2084890344,0,193.53374,-98.89187,-1.917497
2084890354,0,193.34229,-99.63664,-1.605624
2084890364,0,193.113,-100.365685,-1.160575
2084890374,0,192.80513,-101.03371,-0.631455
2084890384,0,192.4101,-101.54863,-0.09244
2084890394,0,191.91454,-102.03698,0.435785
2084890404,0,191.31058,-102.482155,0.979378
2084890414,0,190.6023,-102.87163,1.516101
2084890424,0,189.80954,-103.18086,1.985644
2084890434,0,188.96631,-103.49466,2.371474
2084890445,0,188.0589,-103.88715,3.018392
2084890455,0,187.02649,-104.2736,4.099714
2084890465,0,185.9969,-104.57391,4.504239
2084890475,0,185.02365,-104.55815,4.661045
2084890485,0,184.12505,-104.43837,4.773039
2084890495,0,183.31442,-104.36336,4.891653
2084890505,0,182.562,-104.600365,5.141236
2084890515,0,181.85397,-105.123024,5.309415
2084890525,0,181.24959,-105.41902,5.362491
2084890535,0,180.84172,-105.384895,5.315974
2084890545,0,180.50919,-105.345375,5.314605
2084890555,0,180.20886,-105.45762,5.335046
2084890565,0,179.91525,-105.87529,5.398968
2084890576,0,179.58292,-106.379234,5.570148
2084890586,0,179.25009,-106.62387,5.646497
2084890596,0,178.92581,-106.739555,5.699993
2084890606,0,178.58038,-106.94803,5.751532
2084890616,0,178.2048,-107.14206,5.774886
2084890626,0,177.8183,-107.274345,5.804096
2084890636,0,177.44034,-107.31116,5.831142
2084890646,0,177.10742,-107.105034,5.818851
2084890656,0,176.83853,-106.76792,5.755882
2084890666,0,176.64838,-106.409004,5.670768
2084890676,0,176.53236,-106.08026,5.572681
2084890686,0,176.48239,-105.84953,5.453304
2084890696,0,176.51195,-105.62896,5.249965
2084890706,0,176.60713,-105.377625,5.001379
2084890717,0,176.77281,-105.06786,4.763514
2084890727,0,176.96158,-104.80192,4.599973
2084890737,0,177.16447,-104.58573,4.509034
2084890747,0,177.37183,-104.41505,4.435346
2084890757,0,177.55057,-104.314545,4.411849
2084890767,0,177.72055,-104.13748,4.350333
2084890777,0,177.85698,-103.95614,4.255013
2084890787,0,177.97054,-103.855804,4.152024
2084890797,0,178.03989,-103.86269,4.084565
2084890807,0,178.08293,-103.92711,4.007545
2084890817,0,178.10506,-104.10099,3.990874
2084890827,0,178.08945,-104.35653,4.024428
2084890837,0,178.06526,-104.68244,4.101381
2084890848,0,178.00899,-105.14165,4.180275
2084890858,0,177.91628,-105.69791,4.209051
2084890868,0,177.802,-106.33007,4.194112
2084890878,0,177.68146,-107.02721,4.135178
2084890888,0,177.543,-107.58849,4.049342
2084890898,0,177.4052,-107.77168,3.945677
2084890908,0,177.3056,-107.39726,3.779631
2084890918,0,177.2514,-106.7725,3.601226
2084890928,0,177.23079,-106.11572,3.497777
2084890938,0,177.22937,-105.36372,3.44533
2084890948,0,177.2222,-104.56676,3.451533
2084890958,0,177.1972,-103.77971,3.454789
2084890968,0,177.16684,-103.01084,3.382221
2084890979,0,177.1489,-102.42911,3.155543
2084890989,0,177.0735,-102.48333,3.001786
2084890999,0,176.88718,-102.90977,3.077322
2084891009,0,176.5863,-103.4333,3.234425
2084891019,0,176.1631,-103.99567,3.439663
