icm4n607_acc,iven_sense,2026-06-11_17-50-21.438_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2079956588,3,10.663051,-0.74100006,-0.76395005,1781189428165
2079956598,3,10.335,-0.61095005,-0.67800003,1781189428175
2079956608,3,10.101001,-0.55395,-0.69000006,1781189428186
2079956618,3,9.945001,-0.549,-0.78105,1781189428195
2079956628,3,9.897,-0.63495004,-0.89295006,1781189428206
2079956638,3,9.873,-0.81495005,-1.02705,1781189428216
2079956648,3,9.792001,-1.04205,-1.06095,1781189428226
2079956658,3,9.639001,-1.3300501,-1.0540501,1781189428237
2079956668,3,9.363001,-1.5120001,-1.2550501,1781189428246
2079956678,3,8.98005,-1.5160501,-1.338,1781189428256
2079956688,3,8.6640005,-1.38705,-1.18005,1781189428266
2079956698,3,8.52795,-1.3099501,-1.0129501,1781189428276
2079956708,3,8.50605,-1.2550501,-1.0030501,1781189428286
2079956719,3,8.571,-1.1359501,-0.9580501,1781189428296
2079956729,3,8.68305,-1.04205,-0.89805007,1781189428306
2079956739,3,8.809951,-0.93705004,-0.83100003,1781189428316
2079956749,3,9.01605,-0.80505,-0.79305005,1781189428326
2079956759,3,9.28695,-0.70005006,-0.77805007,1781189428337
2079956769,3,9.44205,-0.74100006,-0.68505,1781189428347
2079956779,3,9.45195,-0.79995006,-0.72105,1781189428356
2079956789,3,9.36795,-0.74505,-0.88095003,1781189428367
2079956799,3,9.16695,-0.60405004,-0.92205006,1781189428377
2079956809,3,8.86305,-0.44895002,-0.86205006,1781189428386
2079956819,3,8.439,-0.33405003,-0.78495,1781189428396
2079956829,3,8.001,-0.24705002,-0.70605004,1781189428406
2079956839,3,7.656,-0.192,-0.59895,1781189428416
2079956850,3,7.431,-0.20205002,-0.47895002,1781189428426
2079956860,3,7.3549504,-0.264,-0.32805002,1781189428436
2079956870,3,7.359,-0.31905,-0.165,1781189428446
2079956880,3,7.3980002,-0.39795002,0.01995,1781189428458
2079956890,3,7.4740505,-0.50595003,0.19500001,1781189428467
2079956900,3,7.48395,-0.60705,0.31695002,1781189428476
2079956910,3,7.4740505,-0.70905006,0.39195,1781189428486
2079956920,3,7.4410505,-0.726,0.42495003,1781189428499
2079956930,3,7.4689503,-0.68805003,0.42495003,1781189428508
2079956940,3,7.52895,-0.63795,0.36795002,1781189428518
2079956950,3,7.6369505,-0.58695,0.31005,1781189428527
2079956960,3,7.8289504,-0.55605,0.23295002,1781189428536
2079956970,3,8.01105,-0.573,0.135,1781189428547
2079956981,3,8.20695,-0.58500004,0.028050002,1781189428557
2079956991,3,8.413051,-0.61095005,-0.08205,1781189428568
2079957001,3,8.532001,-0.573,-0.17295001,1781189428578
2079957011,3,8.596951,-0.50100005,-0.25905,1781189428587
2079957021,3,8.70495,-0.432,-0.35205,1781189428598
2079957031,3,8.913,-0.42195,-0.48105,1781189428608
2079957041,3,9.18105,-0.45105,-0.64395005,1781189428618
2079957051,3,9.495001,-0.50595003,-0.82395005,1781189428627
2079957061,3,9.837001,-0.549,-1.02495,1781189428637
2079957071,3,10.198951,-0.55605,-1.212,1781189428647
2079957081,3,10.44495,-0.55095005,-1.30305,1781189428658
2079957091,3,10.54605,-0.49605003,-1.317,1781189428668
2079957101,3,10.62495,-0.47700003,-1.2910501,1781189428679
2079957111,3,10.73505,-0.49395,-1.2589501,1781189428696
2079957122,3,10.833,-0.54405004,-1.23105,1781189428698
2079957132,3,11.022,-0.69495004,-1.2040501,1781189428709
2079957142,3,11.23995,-0.91800004,-1.1590501,1781189428718
2079957152,3,11.461051,-1.1400001,-1.092,1781189428728
2079957162,3,11.701951,-1.3560001,-1.05795,1781189428738
2079957172,3,12.049951,-1.5469501,-1.0540501,1781189428748
2079957182,3,12.399,-1.7029501,-1.0320001,1781189428759
2079957192,3,12.603001,-1.7730001,-0.94605005,1781189428769
2079957202,3,12.588,-1.7680501,-0.77295005,1781189428779
2079957212,3,12.33705,-1.65495,-0.58395004,1781189428789
2079957222,3,11.962951,-1.4899501,-0.39795002,1781189428800
2079957232,3,11.55195,-1.3060501,-0.27105,1781189428810
2079957242,3,11.140051,-1.0999501,-0.18405001,1781189428820
2079957253,3,10.692,-0.906,-0.061950002,1781189428830
2079957263,3,10.1959505,-0.73800004,0.09195001,1781189428840
2079957273,3,9.694051,-0.597,0.22395001,1781189428850
2079957283,3,9.241051,-0.48405004,0.31995,1781189428860
2079957293,3,8.797951,-0.42705002,0.372,1781189428870
2079957303,3,8.4199505,-0.40995002,0.384,1781189428880
2079957313,3,8.13,-0.441,0.351,1781189428890
2079957323,3,7.8880506,-0.513,0.30495003,1781189428899
2079957333,3,7.7539506,-0.58305,0.23295002,1781189428910
2079957343,3,7.6249504,-0.66195005,0.19500001,1781189428919
2079957353,3,7.5840006,-0.762,0.12795001,1781189428930
2079957363,3,7.6369505,-0.90795004,0.010950001,1781189428940
2079957373,3,7.8120003,-1.0690501,-0.16995001,1781189428950
2079957384,3,8.08005,-1.2940501,-0.44805002,1781189428960
2079957394,3,8.38605,-1.50405,-0.71805006,1781189428970
2079957404,3,8.65695,-1.6840501,-0.95100003,1781189428981
2079957414,3,8.89395,-1.8060001,-1.128,1781189428991
2079957424,3,9.009001,-1.8420001,-1.21605,1781189429001
2079957434,3,9.01605,-1.8199501,-1.21905,1781189429011
2079957444,3,8.98005,-1.7509501,-1.149,1781189429021
2079957454,3,8.911051,-1.6339501,-1.09695,1781189429031
2079957464,3,8.83905,-1.5160501,-1.0390501,1781189429040
2079957474,3,8.781,-1.4130001,-1.0009501,1781189429050
2079957484,3,8.69505,-1.31505,-0.975,1781189429062
2079957494,3,8.596951,-1.2049501,-0.975,1781189429071
2079957504,3,8.464951,-1.0900501,-0.9990001,1781189429081
2079957514,3,8.293051,-0.96105003,-0.97695005,1781189429092
2079957525,3,8.097,-0.882,-0.97005004,1781189429102
2079957535,3,7.9870505,-0.82905006,-0.97005004,1781189429112
