icm4n607_acc,iven_sense,2026-06-11_17-04-59.349_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2077233137,3,2.7820501,8.80605,-1.09905,1781186704716
2077233147,3,2.41995,8.81805,-0.32295,1781186704726
2077233157,3,2.25495,8.90505,0.31695002,1781186704735
2077233167,3,2.403,8.76105,0.19995001,1781186704746
2077233177,3,2.73105,8.63895,-0.07005,1781186704756
2077233188,3,3.03795,8.581051,0.04695,1781186704766
2077233233,3,2.5420501,8.548051,0.87000006,1781186704809
2077233243,3,2.83695,8.48595,-0.04605,1781186704819
2077233253,3,3.1000502,8.502001,-0.37800002,1781186704829
2077233263,3,3.28395,8.59305,-0.36900002,1781186704839
2077233273,3,3.246,8.833051,0.18795002,1781186704849
2077233283,3,3.1690502,9.024,1.0519501,1781186704861
2077233293,3,3.1690502,9.144,1.12395,1781186704870
2077233303,3,3.3300002,9.217951,1.0830001,1781186704881
2077233314,3,3.4279501,9.321,0.63795,1781186704889
2077233324,3,3.48495,9.319051,-0.061950002,1781186704901
2077233334,3,3.2940001,9.56805,-0.453,1781186704911
2077233344,3,3.2359502,9.735001,-0.04605,1781186704921
2077233354,3,2.9280002,9.838051,0.411,1781186704931
2077233364,3,2.67105,9.7900505,0.68595004,1781186704941
2077233374,3,2.38905,9.778951,0.70305,1781186704951
2077233384,3,2.12805,9.817051,0.42000002,1781186704961
2077233394,3,2.1060002,9.903001,-0.19905001,1781186704970
2077233404,3,2.21895,9.970051,-0.54795,1781186704982
2077233414,3,2.19495,10.03905,-0.67995006,1781186704991
2077233424,3,2.19495,10.008,-0.59895,1781186705002
2077233434,3,2.085,9.939,-0.26295,1781186705011
2077233444,3,1.9909501,9.903001,-0.17505,1781186705022
2077233455,3,1.9630501,9.972,-0.40995002,1781186705032
2077233465,3,1.9150501,9.999001,-0.558,1781186705042
2077233475,3,1.8859501,10.092,-0.87405,1781186705051
2077233485,3,1.9009501,10.095,-1.1329501,1781186705060
2077233495,3,1.9200001,9.972,-0.89295006,1781186705071
2077233505,3,1.8330001,9.70695,-0.37095,1781186705082
2077233515,3,1.6870501,9.345,0.20205002,1781186705091
2077233525,3,1.6009501,8.91705,0.63105005,1781186705101
2077233535,3,1.5370501,8.76105,0.669,1781186705113
2077233545,3,1.74705,8.80605,0.648,1781186705123
2077233555,3,2.08995,8.72295,0.07305,1781186705133
2077233565,3,2.4180002,8.62005,-0.32295,1781186705143
