icm4n607_acc,iven_sense,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
883072183,3,0.35895002,0.16095,9.769951,1779992543762
883072194,3,0.38505003,0.09900001,9.813001,1779992543771
883072204,3,0.42600003,0.123,9.78195,1779992543781
883072214,3,0.43500003,0.064950004,9.760051,1779992543791
883072224,3,0.483,0.034050003,9.778951,1779992543802
883072234,3,0.58095,0.03705,9.766951,1779992543813
883072244,3,0.58095,-0.003,9.753,1779992543822
883072254,3,0.50205004,0.0010500001,9.83205,1779992543832
883072264,3,0.56700003,0.058050003,9.84105,1779992543843
883072274,3,0.66,0.034050003,9.70005,1779992543851
883072284,3,0.53595,0.11100001,9.784051,1779992543861
883072294,3,0.41400003,0.15105,9.892051,1779992543872
883072304,3,0.54795,0.15405001,9.693001,1779992543882
883072314,3,0.44505003,0.24495001,9.786,1779992543892
883072324,3,0.28905,0.32895002,9.916051,1779992543902
883072335,3,0.37305,0.34305,9.693001,1779992543912
883072345,3,0.30105,0.34305,9.784051,1779992543922
883072355,3,0.20295002,0.42405003,9.85095,1779992543932
883072365,3,0.27,0.42900002,9.748051,1779992543942
883072375,3,0.19305001,0.432,9.80595,1779992543952
883072385,3,0.16005,0.47895002,9.814951,1779992543962
883072395,3,0.18105,0.48195,9.834001,1779992543972
883072405,3,0.22200002,0.432,9.733951,1779992543984
883072415,3,0.22695,0.44805002,9.7240505,1779992543992
883072425,3,0.25800002,0.453,9.786,1779992544003
883072435,3,0.24405001,0.40500003,9.82695,1779992544012
883072445,3,0.31995,0.40800002,9.73095,1779992544022
883072455,3,0.38295,0.36495003,9.727051,1779992544033
883072465,3,0.37995002,0.321,9.774,1779992544043
883072476,3,0.41595003,0.33600003,9.846001,1779992544053
883072486,3,0.44505003,0.25395,9.892051,1779992544063
883072496,3,0.48600003,0.20895001,9.733951,1779992544073
883072506,3,0.56895,0.19005,9.65505,1779992544083
883072516,3,0.56895,0.13695,9.79395,1779992544093
883072526,3,0.49800003,0.16605,9.790951,1779992544103
883072536,3,0.50205004,0.17805001,9.777,1779992544113
883072546,3,0.51900005,0.13905,9.741,1779992544124
883072556,3,0.44205,0.16800001,9.760051,1779992544134
883072566,3,0.37095,0.20895001,9.86295,1779992544143
883072576,3,0.33195,0.20895001,9.870001,1779992544154
883072586,3,0.30600002,0.23295002,9.753,1779992544164
883072596,3,0.31995,0.23295002,9.765,1779992544175
883072606,3,0.27,0.20895001,9.769951,1779992544186
883072617,3,0.20805001,0.23805001,9.705001,1779992544194
883072627,3,0.24405001,0.21105,9.70005,1779992544205
883072637,3,0.24105,0.16800001,9.79395,1779992544217
883072647,3,0.16005,0.216,9.754951,1779992544226
883072657,3,0.18105,0.192,9.762,1779992544234
883072667,3,0.23400001,0.171,9.802951,1779992544245
883072677,3,0.22695,0.19500001,9.79395,1779992544255
883072687,3,0.21705002,0.18300001,9.86505,1779992544264
883072697,3,0.27195,0.17295001,9.86505,1779992544276
883072707,3,0.33,0.132,9.745951,1779992544284
883072717,3,0.43500003,0.052950002,9.705001,1779992544295
883072727,3,0.43995002,0.072000004,9.741,1779992544307
883072737,3,0.43005002,0.09195001,9.798,1779992544314
883072748,3,0.54795,0.02205,9.65505,1779992544326
883072758,3,0.55995005,0.063,9.721951,1779992544336
883072768,3,0.507,0.10095,9.766951,1779992544346
883072778,3,0.49305,0.10095,9.741,1779992544355
883072788,3,0.462,0.24195,9.892051,1779992544364
883072798,3,0.32505003,0.20400001,9.990001,1779992544374
883072808,3,0.44205,0.26895002,9.80805,1779992544384
