orientation,mtk,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
883075054,0,338.81808,-1.190159,3.301399
883075064,0,338.80762,-1.152834,3.2949
883075074,0,338.794,-1.151149,3.269765
883075084,0,338.7747,-1.167012,3.249982
883075094,0,338.74405,-1.165514,3.197559
883075105,0,338.7082,-1.180567,3.16415
883075115,0,338.6682,-1.201618,3.131431
883075125,0,338.62732,-1.216136,3.101102
883075135,0,338.58813,-1.242121,3.053381
883075145,0,338.5462,-1.262509,3.0358
883075155,0,338.50336,-1.271556,3.03494
883075165,0,338.46057,-1.296746,3.013206
883075175,0,338.42688,-1.326809,2.997393
883075185,0,338.39914,-1.343377,3.001058
883075195,0,338.3835,-1.362747,3.015904
883075205,0,338.37576,-1.388621,3.01941
883075215,0,338.3788,-1.401967,3.037496
883075225,0,338.39392,-1.422414,3.050768
883075235,0,338.4178,-1.439243,3.087184
883075246,0,338.44016,-1.443905,3.110338
883075256,0,338.46375,-1.462561,3.138182
883075266,0,338.4959,-1.466195,3.176281
883075276,0,338.54672,-1.479407,3.21523
883075286,0,338.61493,-1.50384,3.242473
883075296,0,338.69937,-1.507818,3.272759
883075306,0,338.79578,-1.534114,3.295919
883075316,0,338.8976,-1.56893,3.301818
883075326,0,339.01355,-1.586181,3.327219
883075336,0,339.1411,-1.64123,3.333828
883075346,0,339.27252,-1.665192,3.323209
883075356,0,339.39926,-1.67435,3.322331
883075366,0,339.5168,-1.714013,3.324369
883075376,0,339.61053,-1.714646,3.332203
883075387,0,339.69333,-1.701772,3.341522
883075397,0,339.78403,-1.709326,3.382204
883075407,0,339.8704,-1.692681,3.406903
883075417,0,339.9549,-1.663834,3.448323
883075427,0,340.03067,-1.642217,3.493933
883075437,0,340.10477,-1.599561,3.564412
883075447,0,340.1922,-1.552677,3.630429
883075457,0,340.2995,-1.518407,3.698581
883075467,0,340.42044,-1.458648,3.779649
883075477,0,340.54648,-1.391442,3.876732
883075487,0,340.6856,-1.333872,3.963509
883075497,0,340.83008,-1.271463,4.063271
883075507,0,340.98743,-1.200109,4.170452
883075517,0,341.14822,-1.150973,4.264546
883075528,0,341.31143,-1.09161,4.363861
883075538,0,341.4827,-1.047806,4.449895
883075548,0,341.66605,-1.029745,4.536134
883075558,0,341.85022,-1.001737,4.607386
883075568,0,342.03006,-0.994893,4.674492
883075578,0,342.19562,-1.003324,4.726126
883075588,0,342.3404,-1.016679,4.77236
883075598,0,342.46085,-1.046704,4.806942
883075608,0,342.55685,-1.087025,4.841235
